Time,State,Temperature,Humidity
163,Before,39.71,67.97333333
164,Before,39.71333333,68.11666667
165,Before,39.69333333,68.01333333
166,Before,39.70333333,67.93333333
167,Before,39.70333333,68.17666667
168,Before,39.71666667,68.40333333
169,Before,39.71,68.57333333
170,Before,39.69333333,68.09333333
171,Before,39.69666667,68.01333333
172,Before,39.69,68.06333333
173,Before,39.68333333,67.8
174,Before,39.67666667,67.89
175,Before,39.70333333,68.24666667
176,Before,39.69333333,68.14666667
177,Before,39.69333333,68.03333333
178,Before,39.69666667,68.33
179,Before,39.70666667,68.56333333
180,Before,39.68,68.04333333
181,Before,39.69,68.12666667
182,Before,39.67666667,68.05
183,Before,39.67,67.81333333
184,Before,39.68666667,68.04333333
185,Before,39.68333333,68.17333333
186,Before,39.67333333,68.05
187,Before,39.69,68.32666667
188,Before,39.68333333,68.26333333
189,Before,39.66666667,68.1
190,Before,39.67666667,68.44666667
191,Before,39.67,68.17
192,Before,39.68666667,68.60333333
193,Before,39.65666667,68.16666667
194,Before,39.67,68.26333333
195,Before,39.65666667,67.97666667
196,Before,39.67333333,68.29333333
197,Before,39.65666667,67.89666667
198,Before,39.66333333,67.95666667
199,Before,39.67,68.18
200,Before,39.68,68.30333333
201,Before,39.68333333,68.34666667
202,Before,39.67666667,68.23333333
203,Before,39.67333333,68.09
204,Before,39.67666667,67.86666667
205,Before,39.66,67.58666667
206,Before,39.64666667,67.15666667
207,Before,39.65333333,67.28
208,Before,39.68333333,67.77666667
209,Before,39.71666667,68.24
210,Before,39.74666667,68.61333333
211,Before,39.77333333,68.88
212,Before,39.78666667,69.03333333
213,Before,39.80333333,69.10666667
214,Before,39.80666667,69.02666667
215,Before,39.79333333,68.65
216,Before,39.8,68.38666667
217,Before,39.79333333,68.13333333
218,Before,39.78666667,67.71333333
219,Before,39.74666667,67.01
220,Before,39.71,66.26333333
221,Before,39.68,65.51
222,Before,39.65666667,64.78333333
223,Before,39.64333333,64.16333333
224,Before,39.64333333,63.57333333
225,Before,39.63,63.05666667
226,Before,39.63333333,62.55333333
227,Before,39.64,62.21
228,Before,39.65666667,62.11
229,Before,39.69333333,62.93
230,Before,39.76,64.96333333
231,Before,39.77,65.48333333
232,Before,39.82,66.63333333
233,Before,39.84,67.68
234,Before,39.83666667,67.92666667
235,Before,39.85666667,68.24333333
236,Before,39.87333333,68.75333333
237,Before,39.84,68.23333333
238,Before,39.86,68.33666667
239,Before,39.85333333,68.26333333
240,Before,39.84666667,67.89666667
241,Before,39.85666667,67.89666667
242,Before,39.87,68.17333333
243,Before,39.87666667,68.25666667
244,Before,39.88,68.18666667
245,Before,39.88666667,68.11666667
246,Before,39.87,67.9
247,Before,39.85666667,67.44666667
248,Before,39.87,67.71666667
249,Before,39.87,67.83666667
250,Before,39.83666667,67.37666667
251,Before,39.87666667,67.81
252,Before,39.86,68.05333333
253,Before,39.86,68.03
254,Before,39.86333333,68.24333333
255,Before,39.87666667,68.56333333
256,Before,39.85333333,68.26333333
257,Before,39.85,68.02666667
258,Before,39.86,68.06333333
259,Before,39.85333333,68.17333333
260,Before,39.85333333,68.20333333
261,Before,39.85,68.05
262,Before,39.85666667,68.20333333
263,Before,39.86333333,68.42
264,Before,39.86666667,68.51
265,Before,39.84666667,68.12333333
266,Before,39.86333333,68.23666667
267,Before,39.86,68.13333333
268,Before,39.85,67.89666667
269,Before,39.85333333,67.93666667
270,Before,39.86333333,68.24666667
271,Before,39.85333333,67.97
272,Before,39.86333333,68.17333333
273,Before,39.86666667,68.30333333
274,Before,39.86,68.07333333
275,Before,39.86666667,68.27666667
276,Before,39.86666667,68.26666667
277,Before,39.88333333,68.46333333
278,Before,39.85666667,68.21333333
279,Before,39.85666667,67.97666667
280,Before,39.86666667,68.12333333
281,Before,39.85333333,67.90666667
282,Before,39.86666667,68.11333333
283,Before,39.86,67.96
284,Before,39.86333333,68.02
285,Before,39.87333333,68.29666667
286,Before,39.88333333,68.57333333
287,Before,39.86333333,68.19333333
288,Before,39.86666667,68.21666667
289,Before,39.87333333,68.33
290,Before,39.88,68.39
291,Before,39.88333333,68.43333333
292,Before,39.79666667,67.09
293,After,38.90333333,70.24666667
294,After,39.04,70.19333333
295,After,39.11,70.32333333
296,After,39.18333333,71.27666667
297,After,39.23666667,72.13666667
298,After,39.28666667,72.94666667
299,After,39.34,73.58
300,After,39.40666667,74.09
301,After,39.43666667,73.5
302,After,39.50333333,73.78333333
303,After,39.56,73.76333333
304,After,39.6,73.37333333
305,After,39.65666667,73.60333333
306,After,39.71333333,73.80333333
307,After,39.75333333,73.96666667
308,After,39.76,73.35
309,After,39.79666667,73.35666667
310,After,39.82333333,73.43
311,After,39.85666667,73.44666667
312,After,39.88333333,73.43333333
313,After,39.91666667,73.34
314,After,39.95333333,73.21
315,After,39.96,73.00333333
316,After,39.98333333,72.78
317,After,39.99666667,72.41666667
318,After,40.02333333,72.07666667
319,After,40.04,71.68666667
320,After,40.05333333,71.24
321,After,40.07333333,70.75666667
322,After,40.09,70.22666667
323,After,40.09333333,69.66
324,After,40.10666667,69.04
325,After,40.11,68.43333333
326,After,40.13,67.86333333
327,After,40.14666667,67.58666667
328,After,40.16333333,67.40666667
329,After,40.18333333,67.15666667
330,After,40.18666667,66.66666667
331,After,40.19333333,66.05666667
332,After,40.19666667,65.47666667
333,After,40.21333333,65.37666667
334,After,40.28333333,66.72333333
335,After,40.33666667,68.10333333
336,After,40.39,69.33
337,After,40.43666667,70.38666667
338,After,40.48666667,71.35666667
339,After,40.52,72.16333333
340,After,40.57333333,72.88
341,After,40.58666667,72.76
342,After,40.58666667,72.60333333
343,After,40.64,73.14
344,After,40.67666667,73.59
345,After,40.69666667,73.32333333
346,After,40.71333333,73.27666667
347,After,40.74,73.55
348,After,40.78333333,73.75333333
349,After,40.78666667,73.23
350,After,40.80666667,73.18
351,After,40.84666667,73.27
352,After,40.87333333,73.25666667
353,After,40.89333333,73.23333333
354,After,40.91333333,73.11666667
355,After,40.94,72.91333333
356,After,40.95333333,72.67
357,After,40.96666667,72.38333333
358,After,40.99,72.04666667
359,After,41.00666667,71.64
360,After,41.01,71.18
361,After,41.02333333,70.64
362,After,41.03666667,70.08
363,After,41.04,69.44
364,After,41.04,68.93333333
365,After,41.05333333,68.6
366,After,41.07333333,68.31666667
367,After,41.08,67.78666667
368,After,41.06,66.98333333
369,After,41.04,66.16666667
370,After,41.03333333,65.39666667
371,After,41.03666667,64.79666667
372,After,41.06,64.54
373,After,41.05666667,64.07
374,After,41.07333333,63.57
375,After,41.07,63.26
376,After,41.10333333,63.65666667
377,After,41.18,65.65666667
378,After,41.20666667,66.20666667
379,After,41.24666667,67.29333333
380,After,41.26333333,67.84
381,After,41.28666667,67.97333333
382,After,41.31,68.14333333
383,After,41.31666667,68.17333333
384,After,41.30333333,67.54
385,After,41.33,67.55333333
386,After,41.35,67.52333333
387,After,41.35,67.43333333
388,After,41.36333333,67.32333333
389,After,41.37333333,67.48666667
390,After,41.37333333,67.77333333
391,After,41.35333333,68.03
392,After,41.31666667,68.01
393,After,41.27333333,67.85
394,After,41.20666667,67.97333333
395,After,41.12666667,68.06333333
396,After,41.03,67.69666667
397,After,40.96333333,67.98333333
398,After,40.88666667,68.21333333
399,After,40.8,68.06666667
400,After,40.73,68.09666667
401,After,40.66333333,68.36
402,After,40.57333333,67.87666667
403,After,40.52666667,67.92
404,After,40.46666667,67.98
405,After,40.41333333,67.71333333
406,After,40.37666667,67.93333333
407,After,40.34,68.12333333
408,After,40.29,67.99333333
409,After,40.24666667,67.93333333
410,After,40.22,68.17333333
411,After,40.15,67.72333333
412,After,40.11666667,67.70666667
413,After,40.09,67.74333333
414,After,40.06333333,67.46333333
415,After,40.05666667,67.47333333
416,After,40.07,67.81333333
417,After,40.05,67.47333333
418,After,40.06333333,67.79333333
419,After,40.04,67.63333333
420,After,40.05,67.78666667
421,After,40.04333333,67.68333333
422,After,40.06333333,68.11333333
423,After,40.03666667,67.75333333
424,After,40.03666667,67.79333333
425,After,40,67.41333333
426,After,40.01333333,67.61666667
427,After,40.00333333,67.83333333
428,After,40.01,67.99333333
429,After,40.00333333,68.08333333
430,After,39.99333333,68.10333333
431,After,39.98,68.08333333
432,After,39.96333333,67.93333333
433,After,39.94666667,67.76333333
434,After,39.93666667,67.52333333
435,After,39.91666667,67.22333333
436,After,39.89666667,66.85333333
437,After,39.89,66.40666667
438,After,39.86666667,65.95333333
439,After,39.84666667,65.45333333
440,After,39.81,64.92
441,After,39.79,64.35333333
442,After,39.76666667,63.81
443,After,39.74666667,63.34
444,After,39.72666667,62.88333333
445,After,39.71666667,62.55666667
446,After,39.70333333,62.32333333
447,After,39.73,63.19666667
448,After,39.78666667,65.22666667
449,After,39.80333333,66.06666667
450,After,39.8,66.51666667
451,After,39.81,66.99333333
452,After,39.83666667,67.75333333
453,After,39.83666667,68.14
454,After,39.81333333,67.56333333
455,After,39.81333333,67.64666667
456,After,39.82,67.78333333
457,After,39.81,67.65333333
458,After,39.80666667,67.61333333
459,After,39.81,67.85
460,After,39.82666667,68.08333333
461,After,39.82,68.23666667
462,After,39.8,67.78333333
463,After,39.80333333,67.69333333
464,After,39.8,67.72333333
465,After,39.78666667,67.45666667
466,After,39.79333333,67.56333333
467,After,39.81,67.93333333
468,After,39.8,67.82333333
469,After,39.8,67.72333333
470,After,39.81,68.02333333
471,After,39.81,68.24666667
472,After,39.78,67.71333333
473,After,39.78333333,67.80333333
474,After,39.78333333,67.71333333
475,After,39.78,67.49666667
476,After,39.78333333,67.74333333
477,After,39.78666667,67.83333333
478,After,39.78333333,67.73333333
479,After,39.79666667,68.00333333
480,After,39.78666667,67.92333333
481,After,39.77333333,67.77333333
482,After,39.78666667,68.11333333
483,After,39.77666667,67.86333333
484,After,39.79333333,68.25333333
485,After,39.77,67.84333333
486,After,39.78,67.94333333
487,After,39.76666667,67.66
488,After,39.78,67.95333333
489,After,39.76,67.56333333
490,After,39.77,67.65
491,After,39.77666667,67.88333333
492,After,39.78,67.98333333
493,After,39.78333333,68.02666667
494,After,39.78333333,67.92333333
495,After,39.77,67.77333333
496,After,39.77,67.53666667
497,After,39.75666667,67.28
498,After,39.75333333,66.84666667
499,After,39.76,66.94333333
500,After,39.78666667,67.47666667
501,After,39.82,67.94333333
502,After,39.84666667,68.32333333
503,After,39.87333333,68.57333333
504,After,39.88333333,68.73333333
505,After,39.90333333,68.81333333
506,After,39.91,68.74333333
507,After,39.89333333,68.36333333
508,After,39.89333333,68.10666667
509,After,39.89666667,67.84333333
510,After,39.88333333,67.43333333
511,After,39.85,66.70666667
512,After,39.81666667,65.96666667
513,After,39.78,65.20666667
514,After,39.76,64.48666667
515,After,39.74333333,63.85
516,After,39.73333333,63.28
517,After,39.72666667,62.75666667
518,After,39.72666667,62.27333333
519,After,39.73333333,61.92666667
520,After,39.74333333,61.82333333
521,After,39.77666667,62.62666667
522,After,39.85,64.67666667
523,After,39.86666667,65.18666667
524,After,39.9,66.33666667
525,After,39.93,67.38
526,After,39.93,67.61333333
527,After,39.95,67.94333333
528,After,39.96666667,68.44333333
529,After,39.94,67.92333333
530,After,39.95666667,68.03333333
531,After,39.94666667,67.96333333
532,After,39.95,67.59666667
533,After,39.95333333,67.60666667
534,After,39.97,67.87333333
535,After,39.97333333,67.95666667
536,After,39.97333333,67.89333333
537,After,39.98,67.81666667
538,After,39.96333333,67.60333333
539,After,39.95333333,67.15666667
540,After,39.97333333,67.40666667
541,After,39.96666667,67.56
542,After,39.94,67.06333333
543,After,39.96333333,67.49666667
544,After,39.96,67.72333333
545,After,39.95666667,67.71333333
546,After,39.96666667,67.92333333
547,After,39.97333333,68.26333333
548,After,39.95333333,67.94333333
549,After,39.94333333,67.70666667
550,After,39.95666667,67.77333333
551,After,39.95666667,67.86333333
552,After,39.94333333,67.88333333
553,After,39.95,67.74
554,After,39.95666667,67.89333333
555,After,39.96,68.11
556,After,39.96333333,68.20333333
557,After,39.95333333,67.81333333
558,After,39.96333333,67.92333333
559,After,39.96,67.82333333
560,After,39.95,67.58666667
561,After,39.95,67.63
562,After,39.96333333,67.92333333
563,After,39.95666667,67.66333333
564,After,39.97,67.87333333
565,After,39.96333333,67.98333333
566,After,39.95666667,67.77333333
567,After,39.96666667,67.96666667
568,After,39.96666667,67.95666667
569,After,39.97,68.17333333
570,After,39.96666667,67.89333333
571,After,39.95,67.66
572,After,39.96333333,67.82333333
573,After,39.95333333,67.59666667
574,After,39.97,67.79333333
575,After,39.96,67.65333333
576,After,39.96,67.71333333
577,After,39.97,68
578,After,39.98666667,68.25333333
579,After,39.96333333,67.89333333
580,After,39.97,67.89333333
581,After,39.97333333,68.02
582,After,39.98,68.06333333
583,After,39.98,68.13333333
584,After,39.90666667,66.76333333
