Time,State,Temperature,Humidity
158,Before,39.90666667,66.97666667
159,Before,39.91333333,66.53666667
160,Before,39.87666667,66.02666667
161,Before,39.85,65.50666667
162,Before,39.82,64.98333333
163,Before,39.79666667,64.47
164,Before,39.77666667,64
165,Before,39.76333333,63.62
166,Before,39.76333333,63.81
167,Before,39.81666667,65.8
168,Before,39.81,66.17
169,Before,39.84666667,67.59
170,Before,39.85333333,68.05666667
171,Before,39.84,67.99666667
172,Before,39.80333333,67.81
173,Before,39.8,67.59333333
174,Before,39.81333333,67.99333333
175,Before,39.77666667,67.32333333
176,Before,39.79,67.28666667
177,Before,39.80666667,67.51
178,Before,39.80333333,67.15666667
179,Before,39.84,67.29
180,Before,39.86333333,67.66333333
181,Before,39.85333333,67.35666667
182,Before,39.87666667,67.60666667
183,Before,39.89,67.97666667
184,Before,39.87333333,67.36
185,Before,39.9,67.47666667
186,Before,39.89333333,67.40666667
187,Before,39.88333333,67.14666667
188,Before,39.89,67.3
189,Before,39.89,67.61666667
190,Before,39.88666667,67.50666667
191,Before,39.90333333,67.59666667
192,Before,39.90333333,67.85333333
193,Before,39.88,67.57666667
194,Before,39.90333333,68.03666667
195,Before,39.87333333,67.54666667
196,Before,39.88,67.57666667
197,Before,39.88333333,67.47333333
198,Before,39.86666667,67.23666667
199,Before,39.88666667,67.49666667
200,Before,39.88,67.21
201,Before,39.90333333,67.38666667
202,Before,39.91333333,67.67
203,Before,39.92666667,67.92
204,Before,39.93666667,68.01666667
205,Before,39.94,68.08666667
206,Before,39.95,68.01666667
207,Before,39.95333333,67.89666667
208,Before,39.95,67.62666667
209,Before,39.95,67.34
210,Before,39.94333333,66.91
211,Before,39.92333333,66.46666667
212,Before,39.92,65.92
213,Before,39.90666667,65.32666667
214,Before,39.89,64.69333333
215,Before,39.86,64.02333333
216,Before,39.86,63.5
217,Before,39.84,63.00666667
218,Before,39.83666667,62.63
219,Before,39.85,62.56
220,Before,39.91333333,64.40666667
221,Before,39.94333333,65.61333333
222,Before,39.96333333,66.48333333
223,Before,39.96333333,66.81
224,Before,40.00666667,67.75
225,Before,40.00666667,68.14666667
226,Before,39.99,67.61333333
227,Before,40.00333333,67.91333333
228,Before,39.97,67.19
229,Before,39.98,67.21666667
230,Before,39.95333333,66.76
231,Before,39.97666667,66.85666667
232,Before,39.99666667,67.31666667
233,Before,39.98666667,67.38
234,Before,39.98333333,67.25666667
235,Before,40.00666667,67.66666667
236,Before,40.01333333,67.89333333
237,Before,39.99333333,67.32666667
238,Before,40,67.37
239,Before,39.99,67.24666667
240,Before,39.98666667,67.02
241,Before,40.01333333,67.47666667
242,Before,40.00333333,67.19666667
243,Before,40.01333333,67.33
244,Before,40.01666667,67.44666667
245,Before,40.02333333,67.24
246,Before,40.04666667,67.53
247,Before,40.05333333,67.84
248,Before,40.04,67.43
249,Before,40.03333333,67.70333333
250,Before,40.04,67.92
251,Before,40.04333333,68
252,Before,40.03666667,67.94666667
253,Before,40.03,67.79666667
254,Before,40.02,67.6
255,Before,40.00333333,67.27
256,Before,39.98666667,66.80666667
257,Before,39.97666667,66.29
258,Before,39.95666667,65.74
259,Before,39.94333333,65.31333333
260,Before,39.94,64.82666667
261,Before,39.93,64.62666667
262,Before,39.98333333,66.32333333
263,Before,40,67.07333333
264,Before,40.02,68.09
265,Before,39.98,67.59
266,Before,40,67.78
267,Before,39.97333333,67.62
268,Before,39.95333333,67.02666667
269,Before,39.98,67.46
270,Before,39.94333333,66.85
271,Before,39.97333333,67.36
272,Before,39.97666667,67.71333333
273,Before,39.96,67.41666667
274,Before,39.98333333,67.72666667
275,Before,39.98333333,68.10333333
276,Before,39.94,67.43333333
277,Before,39.96,67.66
278,Before,39.93333333,67.22666667
279,Before,39.94333333,67.28666667
280,Before,39.96333333,67.68
281,Before,39.94333333,67.32
282,Before,39.95666667,67.56
283,Before,39.95,67.63
284,Before,39.93666667,67.45
285,Before,39.95666667,67.90666667
286,Before,39.95,67.50666667
287,Before,39.96,67.92666667
288,Before,39.95333333,67.58666667
289,Before,39.96,67.72
290,Before,39.94,67.36
291,Before,39.94333333,67.31
292,Before,39.94666667,67.39
293,Before,39.95333333,67.3
294,Before,39.95666667,67.13666667
295,Before,39.95333333,66.85
296,Before,39.94333333,66.44666667
297,Before,39.93333333,65.92
298,Before,39.92333333,65.34333333
299,Before,39.89666667,64.76666667
300,Before,39.89666667,64.39333333
301,Before,39.88666667,63.96333333
302,Before,39.89666667,63.90333333
303,Before,39.96,65.81333333
304,Before,39.98,66.67
305,Before,40.01333333,67.92666667
306,Before,40,68.05666667
307,Before,40.05,69.61333333
308,Before,40.09333333,71.03666667
309,Before,40.12333333,72.23
310,Before,40.15666667,73.04666667
311,Before,40.09333333,72.10666667
312,Before,40.07,71.64666667
313,Before,40.11333333,72.40666667
314,Before,40.14333333,73.08666667
315,Before,40.15666667,73.37333333
316,Before,40.13666667,73.06333333
317,Before,40.15333333,73.45333333
318,Before,40.14666667,73.31333333
319,Before,40.13666667,73.01666667
320,Before,40.14666667,73.15666667
321,Before,40.15333333,73.13666667
322,Before,40.15,73.01666667
323,Before,40.14,72.75666667
324,Before,40.13666667,72.38
325,Before,40.12,71.88
326,Before,40.1,71.3
327,Before,40.07,70.65333333
328,Before,40.05333333,70.17
329,Before,40.05666667,69.91
330,Before,40.04333333,69.49333333
331,Before,39.98666667,68.66333333
332,Before,39.93,67.81
333,Before,39.88666667,66.98333333
334,Before,39.86666667,66.22333333
335,Before,39.82666667,65.50333333
336,Before,39.78333333,64.74666667
337,Before,39.76666667,64.01
338,Before,39.75,63.41
339,Before,39.75666667,63.08
340,Before,39.78333333,62.98666667
341,Before,39.79333333,62.95666667
342,Before,39.84666667,64.28
343,Before,39.9,65.88333333
344,Before,39.92,66.53666667
345,Before,39.94,66.94
346,Before,39.97666667,67.98
347,Before,39.95666667,67.65
348,Before,39.96,67.46666667
349,Before,39.99,67.85
350,Before,39.99333333,67.78666667
351,Before,39.98666667,67.61666667
352,Before,39.97666667,67.47
353,Before,39.97,66.96666667
354,Before,39.99,67.23666667
355,Before,40.01333333,67.52666667
356,Before,39.99333333,67.18666667
357,Before,40.01,67.21666667
358,Before,40.03333333,67.72333333
359,Before,40.02666667,67.54666667
360,Before,40.03,67.54
361,Before,40.05,67.97
362,Before,40.00666667,67.2
363,Before,40.04,67.5
364,Before,40.02,67.3
365,Before,40.03,67.18
366,Before,40.03666667,67.49
367,Before,40.04,67.36666667
368,Before,40.03333333,67.35666667
369,Before,40.05333333,67.9
370,Before,40.04333333,67.52
371,Before,40.06666667,67.94333333
372,Before,40.04,67.51
373,Before,40.06,67.55666667
374,Before,40.06,67.62666667
375,Before,40.05,67.32666667
376,Before,40.07,67.81
377,Before,40.05666667,67.47
378,Before,40.07666667,67.75
379,Before,40.06333333,67.62666667
380,Before,40.06666667,67.68
381,Before,40.06333333,67.76
382,Before,40.05333333,67.65666667
383,Before,40.06333333,67.76
384,Before,40.06666667,68.13666667
385,Before,40.03,67.61
386,Before,40.04333333,67.79666667
387,Before,40.02,67.42666667
388,Before,40.01666667,67.56666667
389,Before,40.04,67.74666667
390,Before,40.03666667,67.87666667
391,Before,40.00333333,67.4
392,Before,40.01666667,67.36333333
393,Before,40.01666667,67.38666667
394,Before,40.02,67.37333333
395,Before,40.01666667,67.27
396,Before,40.00666667,67.14666667
397,Before,40,66.95
398,Before,39.99333333,66.71333333
399,Before,39.97666667,66.41333333
400,Before,39.96666667,66.10333333
401,Before,39.95333333,65.72
402,Before,39.92666667,65.18666667
403,Before,39.90333333,64.63333333
404,Before,39.89,64.18333333
405,Before,39.87333333,63.86
406,Before,39.89666667,64.62333333
407,Before,39.96666667,66.62666667
408,Before,39.96,67.13
409,Before,39.98,67.72666667
410,Before,40.02,69.06333333
411,Before,40.06333333,70.79333333
412,Before,40.1,72.26666667
413,Before,40.11,72.99
414,Before,40.07333333,72.50666667
415,Before,40.12666667,73.53666667
416,Before,40.1,72.95666667
417,Before,40.1,73.37666667
418,Before,40.08333333,72.89666667
419,Before,40.10333333,73.17666667
420,Before,40.12666667,73.74
421,Before,40.13,73.76
422,Before,40.13,73.74
423,Before,40.10333333,73.30666667
424,Before,40.12666667,73.58666667
425,Before,40.12333333,73.59666667
426,Before,40.11333333,73.46666667
427,Before,40.09666667,73.10666667
428,Before,40.12666667,73.57666667
429,Before,40.11,73.28666667
430,Before,40.12,73.45666667
431,Before,40.10333333,73.28666667
432,Before,40.10333333,73.18666667
433,Before,40.11666667,73.19666667
434,Before,40.10333333,72.96666667
435,Before,40.10333333,72.98666667
436,Before,40.13,73.26
437,Before,40.10666667,72.72666667
438,Before,40.11333333,72.90333333
439,Before,40.12,73.04
440,Before,40.12333333,73.14
441,Before,40.12666667,73.19
442,Before,40.13666667,73.11333333
443,Before,40.12666667,73.00333333
444,Before,40.12666667,72.79666667
445,Before,40.11666667,72.53666667
446,Before,40.1,72.24666667
447,Before,40.09666667,71.85666667
448,Before,40.08666667,71.41666667
449,Before,40.07666667,70.93333333
450,Before,40.05,70.32
451,Before,40.04,69.71333333
452,Before,40.01,69.06333333
453,Before,39.98666667,68.39
454,Before,39.96666667,67.74333333
455,Before,39.94666667,67.19666667
456,Before,39.95333333,66.98333333
457,Before,39.96,67.03666667
458,Before,39.95333333,66.83
459,Before,39.92333333,66.28
460,Before,39.89333333,65.65666667
461,Before,39.88,65.18333333
462,Before,39.88666667,65.19333333
463,Before,39.92333333,66.49666667
464,Before,39.95333333,67.79
465,Before,39.98,68.99666667
466,Before,40.01333333,70.08333333
467,Before,40.03,71.04666667
468,Before,40.05,71.84666667
469,Before,40.07333333,72.55666667
470,Before,40.07666667,72.71666667
471,Before,40.06,72.50666667
472,Before,40.07666667,72.95333333
473,Before,40.04666667,72.49666667
474,Before,40.07666667,72.81666667
475,Before,40.08333333,72.86666667
476,Before,40.06666667,72.56666667
477,Before,40.07333333,72.82666667
478,Before,40.08333333,73.05666667
479,Before,40.09,73.25333333
480,Before,40.09666667,73.33666667
481,Before,40.10666667,73.31666667
482,Before,40.10333333,73.25666667
483,Before,40.09333333,73.13666667
484,Before,40.1,72.92
485,Before,40.09333333,72.61333333
486,Before,40.09,72.25666667
487,Before,40.08,71.85666667
488,Before,40.07,71.35666667
489,Before,40.05333333,70.81
490,Before,40.04666667,70.23
491,Before,40.02333333,69.6
492,Before,40.01,68.98
493,Before,39.99,68.41666667
494,Before,39.98666667,68.27666667
495,Before,39.99666667,68.19666667
496,Before,39.98,67.89
497,Before,39.95666667,67.32333333
498,Before,39.93333333,66.82666667
499,Before,39.93333333,66.75333333
500,Before,39.94,66.79666667
501,Before,39.93666667,66.64333333
502,Before,39.91333333,66.14666667
503,Before,39.90333333,65.61666667
504,Before,39.88,65.28333333
505,Before,39.91,66.12333333
506,Before,39.96333333,67.94666667
507,Before,39.93,67.60333333
508,Before,39.93,67.77666667
509,Before,39.89,67.46666667
510,Before,39.90333333,67.57
511,Before,39.90666667,67.95666667
512,Before,39.89333333,67.82333333
513,Before,39.89666667,67.77333333
514,Before,39.88666667,67.82
515,Before,39.85333333,67.27666667
516,Before,39.86666667,67.60666667
517,Before,39.85666667,67.24666667
518,Before,39.86,67.42666667
519,Before,39.88333333,67.89333333
520,Before,39.86333333,67.55333333
521,Before,39.88333333,67.79
522,Before,39.87666667,67.79
523,Before,39.86,67.24666667
524,Before,39.88666667,67.52666667
525,Before,39.88333333,67.40333333
526,Before,39.88333333,67.22
527,Before,39.90666667,67.69333333
528,Before,39.89333333,67.36333333
529,Before,39.91,67.65
530,Before,39.91,67.62
531,Before,39.9,67.52666667
532,Before,39.9,67.79666667
533,Before,39.89333333,67.69
534,Before,39.88666667,67.66666667
535,Before,39.90333333,68.01666667
536,Before,39.90333333,68.28333333
537,Before,39.91,68.44666667
538,Before,39.91,68.58666667
539,Before,39.91333333,68.61666667
540,Before,39.91666667,68.56666667
541,Before,39.91666667,68.46666667
542,Before,39.92333333,68.32666667
543,Before,39.90666667,68.05666667
544,Before,39.92,67.75666667
545,Before,39.90666667,67.40666667
546,Before,39.90666667,66.98666667
547,Before,39.87666667,66.54
548,Before,39.87666667,66.04666667
549,Before,39.87666667,65.49
550,Before,39.87333333,65.05333333
551,Before,39.86,64.57333333
552,Before,39.86666667,64.24333333
553,Before,39.87666667,64.15333333
554,Before,39.94666667,65.81
555,Before,39.97666667,66.68
556,Before,40.01666667,67.96666667
557,Before,40.03333333,68.65
558,Before,40.10666667,70.74333333
559,Before,40.17333333,72.62666667
560,Before,40.18666667,73.13333333
561,Before,40.16333333,73.11666667
562,Before,40.2,73.70666667
563,Before,40.15666667,73.26666667
564,Before,40.16666667,73.40666667
565,Before,40.17333333,73.53666667
566,Before,40.15,73.20666667
567,Before,40.12,72.84333333
568,Before,40.06666667,72.51666667
569,Before,40.05333333,72.24666667
570,Before,40.02,72.00333333
571,Before,40.00333333,71.81
572,Before,39.97333333,71.63666667
573,Before,39.96,71.49666667
574,Before,39.94333333,71.35
575,Before,39.91666667,71.25666667
576,Before,39.90666667,71.16666667
577,Before,39.89333333,71.10333333
578,Before,39.88333333,71.01
579,Before,39.85666667,70.96666667
580,Before,39.85,70.89666667
581,Before,39.84333333,70.85333333
582,Before,39.85333333,70.77333333
583,Before,39.85666667,70.72666667
584,Before,39.84666667,70.67666667
585,Before,39.84,70.64333333
586,Before,39.84,70.58666667
587,Before,39.84333333,70.55333333
588,Before,39.84333333,70.50333333
589,Before,39.85,70.46333333
590,Before,39.85,70.40666667
591,Before,39.85333333,70.39333333
592,Before,39.85333333,70.34666667
593,Before,39.86333333,70.31666667
594,Before,39.85333333,70.28666667
595,Before,39.86333333,70.22333333
596,Before,39.86666667,70.21666667
597,Before,39.86333333,70.18666667
598,Before,39.87,70.15666667
599,Before,39.86666667,70.10666667
600,Before,39.87666667,70.08
601,Before,39.87333333,70.05666667
602,Before,39.87666667,70.02666667
603,Before,39.87333333,69.99333333
604,Before,39.87666667,69.97333333
605,Before,39.87,69.95666667
606,Before,39.88666667,69.89666667
607,Before,39.88333333,69.86
608,Before,39.89666667,69.81
609,Before,39.89666667,69.78
610,Before,39.91,69.74333333
611,Before,39.90333333,69.71333333
612,Before,39.92333333,69.64333333
613,Before,39.92333333,69.60333333
614,Before,39.92666667,69.59333333
615,Before,39.94333333,69.52333333
616,Before,39.93333333,69.51333333
617,Before,39.95,69.45333333
618,Before,39.95666667,69.43666667
619,Before,39.94666667,69.38333333
620,Before,39.95333333,69.36333333
621,Before,39.96,69.30333333
622,Before,39.96,69.27666667
623,Before,39.95666667,69.21333333
624,Before,39.97,69.15333333
625,Before,39.97333333,69.12666667
626,Before,39.98,69.08333333
627,Before,39.97666667,69.04333333
628,Before,39.98333333,68.97666667
629,Before,39.97666667,68.46666667
630,Before,39.94333333,67.67
631,Before,39.90333333,66.76
632,Before,39.86333333,65.86
633,Before,39.90666667,65.73333333
634,Before,39.96333333,66.83333333
635,Before,40.02,67.73
636,Before,40.01,67.61
637,Before,40.03,68.11
638,Before,40.01333333,67.74
639,Before,40.02,67.52666667
640,Before,40.03,67.82666667
641,Before,40,67.08666667
642,Before,39.94333333,66.04666667
643,Before,39.89333333,65.04666667
644,Before,39.92,65.35333333
645,Before,39.98666667,66.65333333
646,Before,40.01333333,67.82
647,Before,40.01333333,67.88333333
648,Before,40,67.87
649,Before,39.98333333,67.5
650,Before,40.00333333,67.79
651,Before,39.99,67.63666667
652,Before,40.00333333,67.53666667
653,Before,40.01333333,67.77
654,Before,40.00333333,67.44333333
655,Before,40.01,67.84333333
656,Before,40.01,67.67
657,Before,40.01,67.57666667
658,Before,40.00333333,67.36
659,Before,40,67.24
660,Before,40,67.43
661,Before,40.01666667,67.57
662,Before,40.02666667,67.61
663,Before,40.02666667,67.52
664,Before,40.01666667,67.33
665,Before,40.01333333,67.07666667
666,Before,40.00666667,66.68666667
667,Before,39.99666667,66.22
668,Before,39.97666667,65.63
669,Before,39.95333333,64.97333333
670,Before,39.94,64.28666667
671,Before,39.91333333,63.55
672,Before,39.89666667,63.03666667
673,Before,39.88333333,62.44666667
674,Before,39.88333333,62.08
675,Before,39.92333333,63.14333333
676,Before,39.97666667,65.21666667
677,Before,39.97,65.62
678,Before,40.02,66.93333333
679,Before,40.00666667,67.07333333
680,Before,40.02333333,67.40666667
681,Before,40.04333333,68.14333333
682,Before,40.00666667,67.49666667
683,Before,40.01666667,67.48666667
684,Before,40.01666667,67.7
685,Before,40.01333333,67.57666667
686,Before,40.00666667,67.3
687,Before,40.04333333,67.64333333
688,Before,40.03,67.70333333
689,Before,40.02333333,67.39666667
690,Before,40.04333333,67.94
691,Before,40.02666667,67.53
692,Before,40.04666667,67.80666667
693,Before,40.03,67.52
694,Before,40.04666667,67.85
695,Before,40.04333333,67.74666667
696,Before,40.03333333,67.55
697,Before,40.04333333,67.67333333
698,Before,40.01333333,66.99333333
699,Before,40.02,66.96666667
700,Before,40.01666667,66.92
701,Before,40.02,66.75
702,Before,40.01,66.44
703,Before,39.98,66.03333333
704,Before,39.98,65.53666667
705,Before,39.95333333,65.05666667
706,Before,39.94,64.44333333
707,Before,39.93,64.11
708,Before,39.98666667,65.76666667
709,Before,40.01333333,66.71666667
710,Before,40.02333333,67.67
711,Before,40.01333333,67.54666667
712,Before,40.02,67.67
713,Before,40.02333333,67.88666667
714,Before,40.00333333,67.45333333
715,Before,40.01666667,67.58666667
716,Before,40.03,67.87666667
717,Before,40.02333333,67.88666667
718,Before,40.01,67.57666667
719,Before,40.01,67.7
720,Before,40.01,67.73
721,Before,39.99666667,67.24
722,Before,40.01,67.28
723,Before,40.01,67.51666667
724,Before,40,67.24
725,Before,40.02666667,67.67
726,Before,40.00333333,67.18666667
727,Before,40.01666667,67.54
728,Before,40.03,67.89666667
729,Before,40.02666667,67.81666667
730,Before,40.01,67.29
731,Before,40.01333333,67.29
732,Before,40.01666667,67.18
733,Before,40.01666667,66.95333333
734,Before,40.00666667,66.52
735,Before,39.99,65.97333333
736,Before,39.97666667,65.33
737,Before,39.95333333,64.61333333
738,Before,39.94,64.07666667
739,Before,39.92333333,63.53
740,Before,39.91666667,63.22
741,Before,39.97666667,64.82333333
742,Before,40.02333333,66.65666667
743,Before,39.99666667,66.64
744,Before,40.02666667,67.42666667
745,Before,40.02333333,67.90666667
746,Before,40.01,67.48666667
747,Before,40.02,67.67
748,Before,40.01,67.7
749,Before,39.99666667,67.33
750,Before,40.02,67.7
751,Before,40.01,67.76
752,Before,39.99666667,67.42
753,Before,40.02333333,67.85666667
754,Before,40.00333333,67.58666667
755,Before,40.01666667,67.75333333
756,Before,40.01,67.60666667
757,Before,40.02666667,68.04
758,Before,39.99,67.45
759,Before,40.00333333,67.54666667
760,Before,40.00333333,67.62666667
761,Before,40.00333333,67.53666667
762,Before,39.99,67.31666667
763,Before,39.98,66.96
764,Before,39.97,66.47333333
765,Before,39.94666667,65.82333333
766,Before,39.92333333,65.12333333
767,Before,39.89666667,64.43333333
768,Before,39.87666667,63.90333333
769,Before,39.87,63.47
770,Before,39.90666667,64.61333333
771,Before,39.96,66.48333333
772,Before,39.93,66.54
773,Before,39.97,67.65
774,Before,39.96333333,67.79333333
775,Before,39.97,68.05
776,Before,39.94666667,67.79
777,Before,39.93333333,67.44
778,Before,39.94,67.41333333
779,Before,39.93333333,67.34
780,Before,39.91666667,67.01
781,Before,39.94333333,67.32
782,Before,39.92,67.24666667
783,Before,39.93666667,67.35
784,Before,39.92333333,67.26666667
785,Before,39.93666667,67.68666667
786,Before,39.95,67.87333333
787,Before,39.95666667,67.99666667
788,Before,39.95333333,67.88333333
789,Before,39.93666667,67.63666667
790,Before,39.92,67.24666667
791,Before,39.91333333,66.7
792,Before,39.89,65.99
793,Before,39.86666667,65.17666667
794,Before,39.83333333,64.36333333
795,Before,39.82333333,63.82
796,Before,39.81333333,63.32666667
797,Before,39.84,63.94666667
798,Before,39.89333333,65.77333333
799,Before,39.89666667,66.29666667
800,Before,39.92,67.32
801,Before,39.91666667,67.47
802,Before,39.94,68.33
803,Before,39.9,67.50666667
804,Before,39.91666667,67.83666667
805,Before,39.91666667,67.67333333
806,Before,39.90333333,67.46666667
807,Before,39.92333333,67.70666667
808,Before,39.9,67.47666667
809,Before,39.91666667,67.44
810,Before,39.91,67.53
811,Before,39.92333333,67.91
812,Before,39.94,68.14666667
813,Before,39.93333333,68.21666667
814,Before,39.94333333,68.11666667
815,Before,39.92333333,67.77666667
816,Before,39.91,67.34666667
817,Before,39.89666667,66.73
818,Before,39.88,66.01666667
819,Before,39.85,65.28
820,Before,39.84666667,64.77333333
821,Before,39.83,64.24666667
822,Before,39.86,65.37333333
823,Before,39.92,67.16
824,Before,39.89666667,67.11666667
825,Before,39.95333333,68.32333333
826,Before,39.89666667,67.52666667
827,Before,39.91666667,67.64333333
828,Before,39.91333333,67.80666667
829,Before,39.90666667,67.53
830,Before,39.91666667,67.62
831,Before,39.91333333,67.98
832,Before,39.89333333,67.40666667
833,Before,39.91,67.54
834,Before,39.88333333,67.13666667
835,Before,39.91,67.16
836,Before,39.89,66.88
837,Before,39.90666667,67.12
838,Before,39.91666667,67.16
839,Before,39.92,67.01
840,Before,39.91666667,66.64
841,Before,39.90666667,66.15666667
842,Before,39.88333333,65.54333333
843,Before,39.86666667,64.83333333
844,Before,39.85666667,64.41666667
845,Before,39.85,63.96
846,Before,39.90333333,65.45333333
847,Before,39.95,66.86
848,Before,39.94666667,67.10666667
849,Before,39.97,67.84666667
850,Before,39.95333333,67.76
851,Before,39.92666667,67.36
852,Before,39.95333333,67.75
853,Before,39.94333333,67.59666667
854,Before,39.93,67.33
855,Before,39.96,67.81333333
856,Before,39.95666667,67.59666667
857,Before,39.98,67.61333333
858,Before,39.97333333,67.64
859,Before,39.99,67.97333333
860,Before,39.99,67.60333333
861,Before,39.98,67.26666667
862,Before,39.98333333,67.05
863,Before,39.98,66.71
864,Before,39.96666667,66.18333333
865,Before,39.96,65.45
866,Before,39.93333333,64.62666667
867,Before,39.93,64.14
868,Before,39.91666667,63.7
869,Before,39.97333333,64.95666667
870,Before,40.01666667,66.67666667
871,Before,40.00666667,66.71666667
872,Before,40.04333333,67.95
873,Before,40.02,67.58
874,Before,40.00333333,67.21666667
875,Before,40.02,67.50666667
876,Before,40.02,67.36333333
877,Before,40.00333333,66.99333333
878,Before,40.02666667,67.55
879,Before,40.01,67.03333333
880,Before,40.03,67.36666667
881,Before,40.04,67.58
882,Before,40.04333333,67.51
883,Before,40.05,67.23666667
884,Before,40.02666667,66.76
885,Before,40.01,66.1
886,Before,40.01,65.73
887,Before,40,65.52
888,Before,40.05666667,67.02
889,Before,40.09333333,68.38666667
890,Before,40.12333333,69.51333333
891,Before,40.15666667,70.38
892,Before,40.15666667,70.67
893,Before,40.10666667,69.60333333
894,Before,40.05,68.46666667
895,Before,40,67.37
896,Before,39.94333333,66.30333333
897,Before,39.89333333,65.28333333
