Time,State,Temperature,Humidity
90,Before,40.58333333,67.69
91,Before,40.6,67.79
92,Before,40.63,68.26
93,Before,40.62,67.87
94,Before,40.64666667,68.01
95,Before,40.63666667,67.51
96,Before,40.65666667,67.61
97,Before,40.68,67.78
98,Before,40.69666667,67.86666667
99,Before,40.71,67.83666667
100,Before,40.72666667,67.60333333
101,Before,40.73333333,67.4
102,Before,40.73666667,67.16333333
103,Before,40.74,66.87
104,Before,40.74333333,66.44666667
105,Before,40.74333333,65.97333333
106,Before,40.74333333,65.44333333
107,Before,40.73333333,64.86
108,Before,40.74,64.15333333
109,Before,40.72333333,63.51
110,Before,40.73,63.01
111,Before,40.73,62.50333333
112,Before,40.73333333,62.12333333
113,Before,40.74666667,62.17666667
114,Before,40.81,63.96666667
115,Before,40.86333333,65.49666667
116,Before,40.87,65.98333333
117,Before,40.91333333,66.99
118,Before,40.93,67.54
119,Before,40.92666667,67.54666667
120,Before,40.95666667,68.13666667
121,Before,40.95333333,68.04
122,Before,40.94666667,67.77666667
123,Before,40.96,67.62333333
124,Before,40.97666667,67.73
125,Before,41.01333333,67.94
126,Before,41.01,67.92
127,Before,41.01,67.75333333
128,Before,41.04,67.94333333
129,Before,41.05333333,68.12
130,Before,41.05,67.85333333
131,Before,41.07666667,68.20666667
132,Before,41.07666667,68.05333333
133,Before,41.09333333,68.15
134,Before,41.08666667,68.07666667
135,Before,41.05333333,67.69
136,Before,41.04,68.12
137,Before,40.98333333,67.73
138,Before,40.95,68.11
139,Before,40.9,68.35
140,Before,40.78666667,68.18666667
141,Before,40.72,68.51
142,Before,40.63666667,68.81333333
143,Before,40.56666667,68.96666667
144,Before,40.49333333,68.97333333
145,Before,40.41,68.89666667
146,Before,40.33666667,68.72
147,Before,40.25666667,68.39333333
148,Before,40.19666667,68.01666667
149,Before,40.14,67.47666667
150,Before,40.09666667,66.82333333
151,Before,40.06333333,66.26333333
152,Before,40.04333333,65.81666667
153,Before,40.01666667,65.40666667
154,Before,40.02,65.82333333
155,Before,40.07,67.56666667
156,Before,40.05,67.82666667
157,Before,40.06,69.1
158,Before,40.07666667,70.47333333
159,Before,40.09333333,71.70666667
160,Before,40.1,72.72
161,Before,40.10333333,73.47333333
162,Before,40.03333333,72.72666667
163,Before,40.02333333,73.12333333
164,Before,40.01666667,73.83
165,Before,40.01333333,74
166,Before,39.97,73.77333333
167,Before,39.95666667,73.79
168,Before,39.91333333,73.50666667
169,Before,39.92,73.75333333
170,Before,39.9,73.91
171,Before,39.88333333,73.96333333
172,Before,39.86333333,73.89
173,Before,39.84666667,73.66
174,Before,39.83666667,73.39666667
175,Before,39.81,73.00666667
176,Before,39.78666667,72.50666667
177,Before,39.76,72.04666667
178,Before,39.76,72.03666667
179,Before,39.75333333,72.21666667
180,Before,39.73333333,71.98
181,Before,39.69333333,71.30666667
182,Before,39.67,70.70333333
183,Before,39.65666667,70.58
184,Before,39.65666667,70.64
185,Before,39.63666667,70.44
186,Before,39.64666667,70.65
187,Before,39.64,70.92
188,Before,39.64666667,71.05
189,Before,39.63333333,70.82666667
190,Before,39.63333333,70.94666667
191,Before,39.63666667,71.22666667
192,Before,39.63666667,71.45666667
193,Before,39.63333333,71.47666667
194,Before,39.62,71.36666667
195,Before,39.62333333,71.65666667
196,Before,39.62333333,71.85333333
197,Before,39.62666667,71.95
198,Before,39.62666667,71.75333333
199,Before,39.62666667,71.97
200,Before,39.64333333,72.17333333
201,Before,39.65333333,72.23666667
202,Before,39.63666667,71.73666667
203,Before,39.62,71.22666667
204,Before,39.64,71.21666667
205,Before,39.66,71.31
206,Before,39.67666667,71.28666667
207,Before,39.67666667,70.98333333
208,Before,39.69666667,71.16
209,Before,39.71666667,71.26333333
210,Before,39.73,71.27666667
211,Before,39.73333333,70.98666667
212,Before,39.74666667,71.05666667
213,Before,39.75666667,71.18666667
214,Before,39.77666667,71.26
215,Before,39.75333333,70.94666667
216,Before,39.74333333,70.37333333
217,Before,39.73,70.10333333
218,Before,39.74333333,70.18333333
219,Before,39.73666667,70.27333333
220,Before,39.73,70.00333333
221,Before,39.72666667,70.08333333
222,Before,39.74333333,70.28333333
223,Before,39.74666667,70.47666667
224,Before,39.75333333,70.52
225,Before,39.73666667,70.20333333
226,Before,39.74666667,70.36333333
227,Before,39.75333333,70.58
228,Before,39.75666667,70.7
229,Before,39.76,70.59
230,Before,39.75333333,70.41666667
231,Before,39.76,70.62
232,Before,39.76666667,70.78333333
233,Before,39.77,70.85
234,Before,39.76,70.62
235,Before,39.76666667,70.62
236,Before,39.78,70.85333333
237,Before,39.77666667,70.95333333
238,Before,39.78333333,70.89333333
239,Before,39.78,70.67333333
240,Before,39.79,70.85666667
241,Before,39.8,71.03666667
242,Before,39.80666667,71.15666667
243,Before,39.80666667,70.86
244,Before,39.81,71.03
245,Before,39.83,71.19333333
246,Before,39.83333333,71.26
247,Before,39.81666667,71.02
248,Before,39.81333333,70.5
249,Before,39.82,70.43
250,Before,39.82,70.53
251,Before,39.83333333,70.62333333
252,Before,39.83,70.42
253,Before,39.83333333,70.38333333
254,Before,39.83666667,70.61333333
255,Before,39.84333333,70.80333333
256,Before,39.84,70.82333333
257,Before,39.82666667,70.6
258,Before,39.84333333,70.86666667
259,Before,39.84666667,71.10333333
260,Before,39.85,71.22666667
261,Before,39.85,71.04666667
262,Before,39.85,71.01666667
263,Before,39.85333333,71.23666667
264,Before,39.85333333,71.37666667
265,Before,39.85,71.40666667
266,Before,39.83666667,71.18333333
267,Before,39.84666667,71.35333333
268,Before,39.85666667,71.52666667
269,Before,39.85666667,71.59666667
270,Before,39.84333333,71.36666667
271,Before,39.84666667,71.40666667
272,Before,39.86,71.61666667
273,Before,39.85,71.71333333
274,Before,39.84,71.65333333
275,Before,39.84666667,71.54666667
276,Before,39.85666667,71.73666667
277,Before,39.85666667,71.83666667
278,Before,39.84666667,71.65666667
279,Before,39.82666667,71.17
280,Before,39.81333333,70.95
281,Before,39.81666667,71.05
282,Before,39.83333333,71.10333333
283,Before,39.82,70.89
284,Before,39.81666667,70.89
285,Before,39.82666667,71.08333333
286,Before,39.82333333,71.21
287,Before,39.82666667,71.18
288,Before,39.81333333,70.96666667
289,Before,39.82333333,71.1
290,Before,39.82333333,71.25
291,Before,39.82,71.28
292,Before,39.81333333,71.03
293,Before,39.81333333,71.18666667
294,Before,39.81666667,71.26666667
295,Before,39.81666667,71.37666667
296,Before,39.81,71.22666667
297,Before,39.81,71.33666667
298,Before,39.81666667,71.59666667
299,Before,39.81333333,71.71666667
300,Before,39.80666667,71.67666667
301,Before,39.80333333,71.63666667
302,Before,39.81,71.83666667
303,Before,39.81666667,71.99666667
304,Before,39.79,71.54333333
305,Before,39.73666667,70.60666667
306,Before,39.69333333,69.65333333
307,Before,39.66,68.69666667
308,Before,39.63333333,67.89
309,Before,39.61,67.17333333
310,Before,39.59,66.47333333
311,Before,39.56333333,65.83333333
312,Before,39.56,65.28333333
313,Before,39.57,65.04666667
314,Before,39.63333333,66.65333333
315,Before,39.65666667,67.32666667
316,Before,39.70666667,68.50333333
317,Before,39.69666667,68.25666667
318,Before,39.69666667,68.05333333
319,Before,39.70333333,68.29
320,Before,39.72,68.43666667
321,Before,39.71666667,68.49333333
322,Before,39.69666667,67.91
323,Before,39.72,67.90666667
324,Before,39.72333333,67.91666667
325,Before,39.72333333,67.71
326,Before,39.72333333,67.66
327,Before,39.74666667,67.85
328,Before,39.76333333,68.18666667
329,Before,39.75,68.03333333
330,Before,39.75666667,68.03333333
331,Before,39.76333333,68.35
332,Before,39.77333333,68.53333333
333,Before,39.76,68.11666667
334,Before,39.77666667,68.12666667
335,Before,39.77666667,68.22
336,Before,39.76666667,68.01666667
337,Before,39.77666667,67.88666667
338,Before,39.78,68.22
339,Before,39.78333333,68.05666667
340,Before,39.78333333,68.04666667
341,Before,39.79666667,68.30333333
342,Before,39.78666667,67.94666667
343,Before,39.81666667,68.44
344,Before,39.80666667,68.07
345,Before,39.82333333,68.55333333
346,Before,39.81666667,68.12666667
347,Before,39.83333333,68.08666667
348,Before,39.82,67.91
349,Before,39.83666667,68.13666667
350,Before,39.82,67.75
351,Before,39.85,68.02
352,Before,39.86,68.26333333
353,Before,39.87333333,68.46
354,Before,39.87666667,68.53333333
355,Before,39.87666667,68.52333333
356,Before,39.86666667,68.46666667
357,Before,39.87333333,68.34
358,Before,39.86,68.17666667
359,Before,39.86,67.92666667
360,Before,39.85333333,67.66333333
361,Before,39.84,67.31333333
362,Before,39.82333333,66.94333333
363,Before,39.81,66.51333333
364,Before,39.79,66.06333333
365,Before,39.77333333,65.56666667
366,Before,39.75,64.99333333
367,Before,39.73333333,64.47
368,Before,39.71,63.94
369,Before,39.68666667,63.37
370,Before,39.68,62.97
371,Before,39.67666667,62.73
372,Before,39.71333333,64.31333333
373,Before,39.75666667,65.94333333
374,Before,39.76333333,66.85
375,Before,39.76,67.18
376,Before,39.77666667,67.76
377,Before,39.79333333,68.54666667
378,Before,39.74666667,67.85
379,Before,39.75333333,67.89
380,Before,39.76333333,68.00666667
381,Before,39.76333333,68.17
382,Before,39.76,67.95333333
383,Before,39.76333333,67.92
384,Before,39.77,68.10666667
385,Before,39.79333333,68.43666667
386,Before,39.74666667,67.74666667
387,Before,39.76666667,67.83
388,Before,39.77666667,67.87666667
389,Before,39.77333333,67.83333333
390,Before,39.76666667,67.76
391,Before,39.78666667,67.84666667
392,Before,39.79,68.13
393,Before,39.78333333,68.2
394,Before,39.78333333,68.06
395,Before,39.8,68.22666667
396,Before,39.81666667,68.45
397,Before,39.79,68.18
398,Before,39.79333333,67.85666667
399,Before,39.81,67.88
400,Before,39.80666667,68.01
401,Before,39.79666667,67.74666667
402,Before,39.81,67.81
403,Before,39.81666667,67.99333333
404,Before,39.81333333,67.84
405,Before,39.76333333,66.96333333
406,Before,39.74333333,66.23
407,Before,39.79333333,67
408,Before,39.82666667,68.09666667
409,Before,39.85666667,69.09666667
410,Before,39.88,69.92
411,Before,39.90333333,70.59333333
412,Before,39.91,71.21666667
413,Before,39.92666667,71.70666667
414,Before,39.94,72.08666667
415,Before,39.95666667,72.37666667
416,Before,39.95,72.55666667
417,Before,39.95,72.68333333
418,Before,39.95,72.70333333
419,Before,39.93666667,72.66333333
420,Before,39.93666667,72.56333333
421,Before,39.93333333,72.35333333
422,Before,39.91,71.98333333
423,Before,39.85666667,71.05666667
424,Before,39.80333333,70.05333333
425,Before,39.74666667,69.07666667
426,Before,39.68666667,68.12666667
427,Before,39.62333333,67.13666667
428,Before,39.56333333,66.24333333
429,Before,39.51666667,65.41333333
430,Before,39.46666667,64.51
431,Before,39.44333333,63.69666667
432,Before,39.43,62.81666667
433,Before,39.46,62.35
434,Before,39.54,64.19
435,Before,39.57666667,64.90333333
436,Before,39.64,66.47
437,Before,39.66666667,67.43666667
438,Before,39.69,67.8
439,Before,39.72,68.19
440,Before,39.73666667,68.47666667
441,Before,39.74,68.46666667
442,Before,39.72666667,67.80666667
443,Before,39.75333333,67.9
444,Before,39.72666667,67.31666667
445,Before,39.76333333,67.47333333
446,Before,39.78,67.79333333
447,Before,39.80666667,68.12333333
448,Before,39.80333333,68.09333333
449,Before,39.80666667,67.9
450,Before,39.83,68.25
451,Before,39.82666667,68.12666667
452,Before,39.84333333,68.19
453,Before,39.84666667,68.13
454,Before,39.82333333,67.44333333
455,Before,39.78,66.48333333
456,Before,39.74,65.67333333
457,Before,39.82333333,67.02333333
458,Before,39.80666667,66.48
459,Before,39.82666667,66.98333333
460,Before,39.86333333,67.58333333
461,Before,39.81,66.70333333
462,Before,39.76333333,65.79333333
463,Before,39.72333333,64.83333333
464,Before,39.67666667,63.92
465,Before,39.63333333,63.04
466,Before,39.6,62.20333333
467,Before,39.56,61.38333333
468,Before,39.52333333,60.59666667
469,Before,39.48,59.84666667
470,Before,39.45333333,59.10333333
471,Before,39.41333333,58.41333333
472,Before,39.38333333,57.73333333
473,Before,39.35333333,57.09
474,Before,39.34666667,56.44
475,Before,39.37,56.11333333
476,Before,39.45333333,57.60333333
477,Before,39.54,60.09666667
478,Before,39.62666667,62.58333333
479,Before,39.69333333,64.66333333
480,Before,39.65666667,64.14666667
481,Before,39.62,63.23
482,Before,39.59333333,62.32666667
483,Before,39.63666667,62.64
484,Before,39.72666667,64.65666667
485,Before,39.77666667,65.59666667
486,Before,39.74,64.75333333
487,Before,39.7,63.84
488,Before,39.67,62.95
489,Before,39.63666667,62.06
490,Before,39.68,62.19333333
491,Before,39.76666667,64.21666667
492,Before,39.79,64.7
493,Before,39.83,65.49333333
494,Before,39.88,66.79
495,Before,39.92333333,67.68666667
496,Before,39.93,67.83666667
497,Before,39.95666667,68.16
498,Before,39.92,67.18
499,Before,39.88333333,66.21333333
500,Before,39.84333333,65.22666667
501,Before,39.80666667,64.27666667
502,Before,39.77,63.37
503,Before,39.73666667,62.52
504,Before,39.72,61.71666667
505,Before,39.78333333,62.50333333
506,Before,39.87666667,64.58666667
507,Before,39.92,65.65333333
508,Before,39.88333333,64.82666667
509,Before,39.92333333,65.39666667
510,Before,40,67.28
511,Before,40,67.4
512,Before,40.04666667,68.43666667
513,Before,40.01333333,67.59666667
514,Before,39.97,66.60666667
515,Before,39.91666667,65.62333333
516,Before,39.88,64.67333333
517,Before,39.84666667,63.76
518,Before,39.80333333,62.91666667
519,Before,39.76333333,62.09
520,Before,39.72666667,61.32666667
521,Before,39.68666667,60.56666667
522,Before,39.65666667,59.83666667
523,Before,39.61666667,59.13
524,Before,39.58666667,58.42666667
525,Before,39.54666667,57.78333333
526,Before,39.51666667,57.13333333
527,Before,39.48666667,56.52333333
528,Before,39.46666667,55.91
529,Before,39.42666667,55.32
530,Before,39.40666667,54.74666667
531,Before,39.37333333,54.21666667
532,Before,39.34,53.65
533,Before,39.31,53.10666667
534,Before,39.28,52.62666667
535,Before,39.24666667,52.14666667
536,Before,39.22,51.63333333
537,Before,39.21333333,51.14
538,Before,39.21,50.74
539,Before,39.26333333,51.03666667
540,Before,39.31666667,52.43333333
541,Before,39.38333333,54.45
542,Before,39.42333333,56.42666667
543,Before,39.48333333,58.22666667
544,Before,39.53333333,60
545,Before,39.56666667,61.59666667
546,Before,39.61666667,63.14
547,Before,39.66333333,64.55333333
548,Before,39.71666667,65.88666667
549,Before,39.75333333,67.10666667
550,Before,39.77,67.12
551,Before,39.81333333,67.98333333
552,Before,39.81333333,67.56666667
553,Before,39.77333333,66.67666667
554,Before,39.75666667,65.78
555,Before,39.73,64.96
556,Before,39.73,64.27333333
557,Before,39.78333333,64.40666667
558,Before,39.87,65.97333333
559,Before,39.93333333,67.27
560,Before,39.91,66.82333333
561,Before,39.98,67.86666667
562,Before,40.02,68.34333333
563,Before,40.02333333,68.24
564,Before,40.05333333,68.05333333
565,Before,40.08,68.23333333
566,Before,40.09666667,68.02
567,Before,40.09,67.63
568,Before,40.08333333,67.22
569,Before,40.07666667,66.87
570,Before,40.06666667,66.56
571,Before,40.06,66.28333333
572,Before,40.06,66.03666667
573,Before,40.05333333,65.81666667
574,Before,40.05333333,65.64333333
575,Before,40.04666667,65.52666667
576,Before,40.05333333,65.41333333
577,Before,40.05666667,65.32333333
578,Before,40.06333333,65.27333333
579,Before,40.06333333,65.22
580,Before,40.07,65.17
581,Before,40.07,65.15666667
582,Before,40.08,65.13666667
583,Before,40.08333333,65.12
584,Before,40.09666667,65.11
585,Before,40.09,65.12333333
586,Before,40.10333333,65.14333333
587,Before,40.10666667,65.14333333
588,Before,40.11333333,65.16666667
589,Before,40.10666667,65.18333333
590,Before,40.12,65.20666667
591,Before,40.12,65.23666667
592,Before,40.12333333,65.26
593,Before,40.12666667,65.30333333
594,Before,40.13333333,65.30333333
595,Before,40.13666667,65.32333333
596,Before,40.13666667,65.36666667
597,Before,40.14333333,65.40666667
598,Before,40.14333333,65.42666667
599,Before,40.13333333,65.47
600,Before,40.12666667,65.52333333
601,Before,40.11333333,65.58
602,Before,40.12666667,65.62333333
603,Before,40.12666667,65.70333333
604,Before,40.16666667,66.03333333
605,Before,40.23333333,67.13
606,Before,40.29333333,68.75333333
607,Before,40.29,69.05
608,Before,40.27333333,69.08333333
609,Before,40.24,69.09333333
610,Before,40.21333333,69.07666667
611,Before,40.19,69.09333333
612,Before,40.15666667,69.11666667
613,Before,40.12,69.14333333
614,Before,40.09666667,69.14666667
615,Before,40.07,69.16333333
616,Before,40.04666667,69.16
617,Before,40.02,69.15333333
618,Before,40.00333333,69.16333333
619,Before,39.98333333,69.15666667
620,Before,39.96333333,69.14666667
621,Before,39.95333333,69.14333333
622,Before,39.94333333,69.13
623,Before,39.92,69.11666667
624,Before,39.91,69.11333333
625,Before,39.89666667,69.08333333
626,Before,39.88333333,69.08333333
627,Before,39.87333333,69.06666667
628,Before,39.86666667,69.03666667
629,Before,39.86,69.00666667
630,Before,39.85,68.97333333
631,Before,39.83333333,68.52666667
632,Before,39.78666667,67.74333333
633,Before,39.75,66.86
634,Before,39.78666667,66.75
635,Before,39.83333333,67.38
636,Before,39.85333333,68.15
637,Before,39.86666667,68.42666667
638,Before,39.84666667,68.36666667
639,Before,39.81333333,67.74666667
640,Before,39.83333333,68.25
641,Before,39.80666667,67.83666667
642,Before,39.82,68.24666667
643,Before,39.8,67.93666667
644,Before,39.8,68.09
645,Before,39.74,67.15333333
646,Before,39.67333333,66.09333333
647,Before,39.61,65.00333333
648,Before,39.54666667,63.98666667
649,Before,39.49,63.01333333
650,Before,39.43,62.04
651,Before,39.38,61.12666667
652,Before,39.32333333,60.21666667
653,Before,39.29,59.33666667
654,Before,39.28666667,58.48
655,Before,39.32666667,58.13333333
656,Before,39.38333333,58.95333333
657,Before,39.44,60.14666667
658,Before,39.48333333,61.22666667
659,Before,39.52333333,62.35
660,Before,39.56,63.38
661,Before,39.59666667,64.32333333
662,Before,39.63,65.22333333
663,Before,39.65666667,66.06333333
664,Before,39.68666667,66.84
665,Before,39.72,67.6
666,Before,39.74666667,68.28666667
667,Before,39.77333333,68.91666667
668,Before,39.80333333,69.49333333
669,Before,39.83,70.01
670,Before,39.85,70.50333333
671,Before,39.87333333,70.88666667
672,Before,39.90333333,71.25666667
673,Before,39.92333333,71.54666667
674,Before,39.93666667,71.74
675,Before,39.95333333,71.93333333
676,Before,39.98,72.04666667
677,Before,39.99666667,72.13666667
678,Before,40,72.17666667
679,Before,40.02,72.18333333
680,Before,40.02333333,72.16666667
681,Before,40.03,72.10666667
682,Before,40.03,72.05666667
683,Before,40.03,71.95666667
684,Before,40.01666667,71.85333333
685,Before,40.00333333,71.75
686,Before,39.99333333,71.62
687,Before,39.98,71.46666667
688,Before,39.96,71.36666667
689,Before,39.95666667,71.2
690,Before,39.93666667,71.01
691,Before,39.93,70.82
692,Before,39.91333333,70.62
693,Before,39.90333333,70.35333333
694,Before,39.88666667,70.11
695,Before,39.87333333,69.83333333
696,Before,39.86666667,69.55333333
697,Before,39.85333333,69.21666667
698,Before,39.85,68.93333333
699,Before,39.83666667,68.60666667
700,Before,39.82,68.29
701,Before,39.81,67.94
702,Before,39.8,67.58333333
703,Before,39.79666667,67.22666667
704,Before,39.78666667,66.87666667
705,Before,39.78333333,66.49333333
706,Before,39.77,66.08333333
707,Before,39.76333333,65.70666667
708,Before,39.75333333,65.23333333
709,Before,39.74,64.83333333
710,Before,39.72666667,64.39666667
711,Before,39.71333333,63.95
712,Before,39.70333333,63.51
713,Before,39.69,63.01333333
714,Before,39.67666667,62.53
715,Before,39.66,62.07333333
716,Before,39.63666667,61.56333333
717,Before,39.62333333,61.07666667
718,Before,39.60666667,60.54666667
719,Before,39.60666667,60.03666667
720,Before,39.58666667,59.49666667
721,Before,39.57666667,58.97
722,Before,39.55666667,58.42
723,Before,39.53666667,57.90333333
724,Before,39.53666667,57.36333333
725,Before,39.52666667,56.83333333
726,Before,39.51,56.3
727,Before,39.5,55.78666667
728,Before,39.47,55.2
729,Before,39.44666667,54.68666667
730,Before,39.43666667,54.33333333
731,Before,39.45333333,54.29
732,Before,39.44666667,53.94
733,Before,39.45666667,53.84
734,Before,39.49666667,55.12
735,Before,39.56,57.17333333
736,Before,39.60666667,59.12666667
737,Before,39.65333333,60.97666667
738,Before,39.69333333,62.68
739,Before,39.73666667,64.25333333
740,Before,39.77333333,65.80333333
741,Before,39.82,67.14
742,Before,39.80666667,67.01
743,Before,39.85,68
744,Before,39.83666667,67.74
745,Before,39.86666667,68.24666667
746,Before,39.84333333,67.53666667
747,Before,39.86,67.54
748,Before,39.81333333,66.47
749,Before,39.76,65.38666667
750,Before,39.72,64.30333333
751,Before,39.67,63.25
752,Before,39.62333333,62.22666667
753,Before,39.58,61.26
754,Before,39.58,60.45666667
755,Before,39.61,60.38333333
756,Before,39.68,61.65666667
757,Before,39.73666667,63.48
758,Before,39.79333333,65.27
759,Before,39.81333333,66.18
760,Before,39.77,65.20333333
761,Before,39.71333333,64.09
762,Before,39.67,63.02
763,Before,39.62,62.01333333
764,Before,39.56666667,61.05666667
765,Before,39.53333333,60.10666667
766,Before,39.49,59.19666667
767,Before,39.45333333,58.31
768,Before,39.41,57.44333333
769,Before,39.37333333,56.65
770,Before,39.33666667,55.84
771,Before,39.3,55.09
772,Before,39.26666667,54.38
773,Before,39.29,53.95
774,Before,39.34,54.23333333
775,Before,39.40333333,55.85
776,Before,39.45,57.56666667
777,Before,39.49333333,59.19666667
778,Before,39.54333333,60.83
779,Before,39.58666667,62.33
780,Before,39.62,63.76666667
781,Before,39.66333333,65.05333333
782,Before,39.69333333,66.26333333
783,Before,39.73666667,67.41666667
784,Before,39.75,67.67666667
785,Before,39.76333333,67.99333333
786,Before,39.78666667,68.17
787,Before,39.75,67.06
788,Before,39.70333333,65.94666667
789,Before,39.66666667,64.81333333
790,Before,39.71,64.83333333
791,Before,39.76666667,66.00666667
792,Before,39.81666667,67.29
793,Before,39.86333333,68.39666667
794,Before,39.85,67.99666667
795,Before,39.86666667,67.69666667
796,Before,39.82,66.58
797,Before,39.77,65.46
798,Before,39.72666667,64.37666667
799,Before,39.68666667,63.3
800,Before,39.65,62.27333333
801,Before,39.61333333,61.27666667
802,Before,39.58,60.38
803,Before,39.53666667,59.43666667
804,Before,39.49666667,58.57333333
805,Before,39.46333333,57.74333333
806,Before,39.42666667,56.91333333
807,Before,39.41666667,56.15333333
808,Before,39.46333333,56.06333333
809,Before,39.51666667,56.98333333
810,Before,39.57333333,58.62666667
811,Before,39.62333333,60.23666667
812,Before,39.65333333,61.79
813,Before,39.7,63.24666667
814,Before,39.74333333,64.60666667
815,Before,39.77666667,65.86333333
816,Before,39.81666667,67.10666667
817,Before,39.84,67.6
818,Before,39.78666667,66.54
819,Before,39.75333333,65.35333333
820,Before,39.70333333,64.21666667
821,Before,39.66333333,63.14333333
822,Before,39.62333333,62.14333333
823,Before,39.62333333,61.37333333
824,Before,39.68333333,61.75333333
825,Before,39.74666667,63.16
826,Before,39.78,64.59333333
827,Before,39.84,66
828,Before,39.87666667,67.3
829,Before,39.86666667,67.18666667
830,Before,39.92333333,68.12333333
831,Before,39.91666667,67.90666667
832,Before,39.94666667,68.45
833,Before,39.94,68.12666667
834,Before,39.94333333,67.65666667
835,Before,39.93333333,67.23666667
836,Before,39.97666667,67.66333333
837,Before,39.96,67.05
838,Before,40.01333333,67.97666667
839,Before,39.99333333,67.42
840,Before,39.95666667,66.30666667
841,Before,39.90666667,65.21666667
842,Before,39.85666667,64.11666667
843,Before,39.81666667,63.07666667
844,Before,39.78,62.11666667
845,Before,39.73333333,61.08333333
846,Before,39.69666667,60.16666667
847,Before,39.65666667,59.29666667
848,Before,39.62333333,58.38666667
849,Before,39.57666667,57.58333333
850,Before,39.53666667,56.76666667
851,Before,39.50666667,55.99333333
852,Before,39.47,55.25
853,Before,39.43333333,54.52
854,Before,39.42666667,53.85
855,Before,39.43,53.32
856,Before,39.45666667,53.20333333
857,Before,39.49333333,54
858,Before,39.56,55.71666667
859,Before,39.60333333,57.34333333
860,Before,39.63333333,58.95666667
861,Before,39.67,60.45666667
862,Before,39.71333333,61.82
863,Before,39.73333333,63.11666667
864,Before,39.77,64.14333333
865,Before,39.81,65.27333333
866,Before,39.84333333,66.36
867,Before,39.87333333,67.39
868,Before,39.90333333,68.30333333
869,Before,39.88,67.55666667
870,Before,39.83333333,66.4
871,Before,39.79333333,65.24666667
872,Before,39.75,64.1
873,Before,39.71,63.01
874,Before,39.67333333,61.95
875,Before,39.63666667,60.98666667
876,Before,39.59,59.99666667
877,Before,39.56333333,59.07666667
878,Before,39.53,58.22333333
879,Before,39.5,57.38
880,Before,39.46,56.55333333
881,Before,39.41333333,55.77333333
882,Before,39.39,55.05
883,Before,39.35333333,54.33
884,Before,39.32,53.67
885,Before,39.28666667,53.01333333
886,Before,39.28,52.37
887,Before,39.28,51.80666667
888,Before,39.31,51.68666667
889,Before,39.36333333,52.65
890,Before,39.41,54.26333333
891,Before,39.45666667,55.9
892,After,39.63333333,47.4
893,After,39.67333333,50.65333333
894,After,39.68,53.80333333
895,After,39.69666667,56.78
