Time,State,Temperature,Humidity
137,Before,40.87666667,66.15
138,Before,40.92,66.18666667
139,Before,40.94333333,66.16
140,Before,40.98333333,66.5
141,Before,40.98,66.50666667
142,Before,40.99333333,66.48
143,Before,41,66.02333333
144,Before,41.02,66.11
145,Before,41.02333333,65.98666667
146,Before,41.06,66.40666667
147,Before,41.05,65.93
148,Before,41.07,66.23
149,Before,41.09333333,66.53666667
150,Before,41.11333333,66.74666667
151,Before,41.12333333,66.84
152,Before,41.14,66.88
153,Before,41.17,66.79666667
154,Before,41.16666667,66.66
155,Before,41.17,66.46666667
156,Before,41.18,66.16666667
157,Before,41.18,65.84333333
158,Before,41.18666667,65.42
159,Before,41.19333333,64.90333333
160,Before,41.19,64.38
161,Before,41.19,63.85666667
162,Before,41.17666667,63.3
163,Before,41.18,62.77333333
164,Before,41.18333333,62.78333333
165,Before,41.23333333,64.48333333
166,Before,41.27,65.92333333
167,Before,41.25333333,66.3
168,Before,41.23333333,66.59
169,Before,41.20333333,66.61333333
170,Before,41.14333333,66.64666667
171,Before,41.05666667,66.27
172,Before,41.01333333,66.43
173,Before,40.94,66.80666667
174,Before,40.88,66.74666667
175,Before,40.8,66.44666667
176,Before,40.75666667,66.84
177,Before,40.66333333,66.19333333
178,Before,40.62666667,66.11
179,Before,40.58333333,66.32666667
180,Before,40.52666667,66.11
181,Before,40.46666667,65.97666667
182,Before,40.45,66.45
183,Before,40.39666667,66.35
184,Before,40.38,66.14
185,Before,40.36,66.49666667
186,Before,40.33333333,66.27666667
187,Before,40.31333333,66.21
188,Before,40.32333333,66.42666667
189,Before,40.29,66.05
190,Before,40.29333333,66.42666667
191,Before,40.27666667,66.49333333
192,Before,40.26333333,66.2
193,Before,40.23333333,66.13666667
194,Before,40.22666667,65.89
195,Before,40.22,66.07
196,Before,40.20333333,66.18
197,Before,40.20666667,66.16
198,Before,40.18333333,66.05666667
199,Before,40.18,65.81666667
200,Before,40.15333333,65.50333333
201,Before,40.14,65.06666667
202,Before,40.1,64.59333333
203,Before,40.08,64.04666667
204,Before,40.05,63.37333333
205,Before,40.02333333,62.77333333
206,Before,39.99666667,62.36
207,Before,39.99333333,61.88333333
208,Before,39.97666667,61.81666667
209,Before,40.01666667,63.54666667
210,Before,40.04,64.70666667
211,Before,40.05666667,65.62
212,Before,40.04,65.9
213,Before,40.07,66.91333333
214,Before,40.03333333,66.38
215,Before,40.04,66.21666667
216,Before,40.04,66.61
217,Before,40.03333333,66.44333333
218,Before,40.00666667,66.19
219,Before,40.02333333,66.43
220,Before,40.01,66.74666667
221,Before,40,66.50666667
222,Before,40,66.44666667
223,Before,40.01,66.78666667
224,Before,40.00333333,66.39666667
225,Before,39.98666667,66.09666667
226,Before,39.99666667,66.28
227,Before,39.98,65.97
228,Before,39.98333333,66.27
229,Before,39.96,65.98666667
230,Before,39.98333333,66.32
231,Before,39.98333333,66.61
232,Before,39.98,66.76333333
233,Before,39.98,66.76333333
234,Before,39.96666667,66.66666667
235,Before,39.96666667,66.44
236,Before,39.95,66.12
237,Before,39.93666667,65.67666667
238,Before,39.92333333,65.09333333
239,Before,39.89666667,64.48666667
240,Before,39.88333333,64.09666667
241,Before,39.86666667,63.66
242,Before,39.86,63.57333333
243,Before,39.90666667,65.34
244,Before,39.92,65.9
245,Before,39.96333333,67.10666667
246,Before,39.93666667,66.54
247,Before,39.94666667,66.52
248,Before,39.96,66.8
249,Before,39.93666667,66.08
250,Before,39.95,66.13
251,Before,39.96333333,66.37
252,Before,39.96333333,66.25666667
253,Before,39.97,66.17666667
254,Before,39.98,66.37
255,Before,39.99333333,66.67333333
256,Before,40.00666667,66.46666667
257,Before,40.00666667,66.55
258,Before,40.01333333,66.80666667
259,Before,40.00333333,66.47
260,Before,40.02666667,66.83333333
261,Before,40.01666667,66.47
262,Before,40.02666667,66.81333333
263,Before,40.04666667,67.13333333
264,Before,40.05333333,67.27666667
265,Before,40.06333333,67.31666667
266,Before,40.05333333,67.22666667
267,Before,40.04333333,66.96666667
268,Before,40.03333333,66.63666667
269,Before,40.03666667,66.1
270,Before,40.00666667,65.52
271,Before,39.99666667,65.08333333
272,Before,39.99666667,64.75333333
273,Before,40.01333333,65.52333333
274,Before,40.03333333,66.36
275,Before,40.04333333,66.98666667
276,Before,40.05666667,67.44333333
277,Before,40.05666667,67.8
278,Before,40.05,67.30333333
279,Before,40.03,66.49
280,Before,40,65.81
281,Before,39.98333333,65.06
282,Before,39.94333333,64.18333333
283,Before,39.92,63.24
284,Before,39.88,62.36
285,Before,39.86666667,61.58666667
286,Before,39.86666667,60.98666667
287,Before,39.85666667,60.57
288,Before,39.89666667,61.27666667
289,Before,39.95333333,63.28666667
290,Before,39.98,64.07666667
291,Before,40.01666667,65.14
292,Before,40.03,65.51333333
293,Before,40.06333333,66.56
294,Before,40.06666667,66.56333333
295,Before,40.07,66.63333333
296,Before,40.09333333,66.71
297,Before,40.09,66.79
298,Before,40.08333333,66.32666667
299,Before,40.10666667,66.54666667
300,Before,40.12,66.87666667
301,Before,40.12333333,66.64333333
302,Before,40.13333333,66.60666667
303,Before,40.14666667,66.69666667
304,Before,40.14,66.27666667
305,Before,40.13,66.2
306,Before,40.15333333,66.52333333
307,Before,40.15666667,66.37
308,Before,40.16,66.16666667
309,Before,40.18333333,66.68666667
310,Before,40.16,66.4
311,Before,40.17333333,66.45666667
312,Before,40.18,66.56
313,Before,40.16333333,66.69
314,Before,40.17,66.46666667
315,Before,40.15,66.20666667
316,Before,40.15,66.43
317,Before,40.12333333,66.02666667
318,Before,40.15,66.23666667
319,Before,40.15333333,66.55666667
320,Before,40.16,66.85333333
321,Before,40.15,66.63666667
322,Before,40.14666667,66.28666667
323,Before,40.14333333,66.41
324,Before,40.15333333,66.44
325,Before,40.14666667,66.41
326,Before,40.14,66.35666667
327,Before,40.14,66.20333333
328,Before,40.13666667,65.95666667
329,Before,40.12666667,65.70333333
330,Before,40.12,65.35333333
331,Before,40.10666667,64.95666667
332,Before,40.09,64.51666667
333,Before,40.08,63.98666667
334,Before,40.07,63.39666667
335,Before,40.04666667,62.78666667
336,Before,40.03,62.13333333
337,Before,40,61.49333333
338,Before,39.97333333,60.8
339,Before,39.95,60.23333333
340,Before,39.92333333,59.71666667
341,Before,39.92333333,59.33333333
342,Before,39.91,59.05333333
343,Before,39.92666667,59.54
344,Before,40,61.77
345,Before,40.04,63.84333333
346,Before,40.03333333,64.06
347,Before,40.07,65.52
348,Before,40.07,65.86
349,Before,40.07666667,66.17
350,Before,40.10333333,66.89666667
351,Before,40.05,66.05666667
352,Before,40.07,66.03666667
353,Before,40.08,66.19
354,Before,40.04333333,65.85666667
355,Before,40.04666667,65.94
356,Before,40.07333333,66.40666667
357,Before,40.04666667,66.19666667
358,Before,40.04333333,66.16666667
359,Before,40.05666667,66.57
360,Before,40.06666667,66.56333333
361,Before,40.04,66.35
362,Before,40.06333333,66.87666667
363,Before,40.04333333,66.40333333
364,Before,40.03,66.14666667
365,Before,40.04,66.37
366,Before,40.03666667,66.12666667
367,Before,40.03333333,66.21666667
368,Before,40.04333333,66.25
369,Before,40.02,66.13
370,Before,40.02666667,66.25666667
371,Before,40.06,66.56
372,Before,40.04333333,66.06333333
373,Before,40.06666667,66.31666667
374,Before,40.07,66.59333333
375,Before,40.08,66.73666667
376,Before,40.09,66.78
377,Before,40.08333333,66.71
378,Before,40.1,66.56666667
379,Before,40.1,66.35
380,Before,40.1,66.07333333
381,Before,40.09666667,65.7
382,Before,40.08,65.22333333
383,Before,40.07333333,64.73333333
384,Before,40.05666667,64.13666667
385,Before,40.04666667,63.62666667
386,Before,40.05,63.31
387,Before,40.10333333,64.8
388,Before,40.13333333,66.11
389,Before,40.14666667,66.73666667
390,Before,40.14666667,66.67666667
391,Before,40.1,65.66
392,Before,40.12333333,65.82
393,Before,40.12666667,65.9
394,Before,40.15333333,66.32666667
395,Before,40.18,66.81666667
396,Before,40.16,66.48666667
397,Before,40.16,66.17666667
398,Before,40.11,65.19666667
399,Before,40.05333333,64.22333333
400,Before,40.01,63.24
401,Before,39.97666667,62.30333333
402,Before,39.93,61.35666667
403,Before,39.88333333,60.47666667
404,Before,39.85333333,59.64333333
405,Before,39.93333333,61.21666667
406,Before,40.00333333,63.30666667
407,Before,40.04333333,64.15666667
408,Before,40.05333333,64.53333333
409,Before,40.09333333,65.45333333
410,Before,40.11666667,66.38666667
411,Before,40.13,66.72666667
412,Before,40.13,66.74666667
413,Before,40.14333333,66.84333333
414,Before,40.14333333,66.8
415,Before,40.13,66.36666667
416,Before,40.15,66.39
417,Before,40.14,66.26666667
418,Before,40.14333333,66.22666667
419,Before,40.16666667,66.51666667
420,Before,40.18666667,66.86666667
421,Before,40.16,66.28666667
422,Before,40.16,66.10333333
423,Before,40.19,66.34666667
424,Before,40.17,66.11666667
425,Before,40.17333333,66.03333333
426,Before,40.13333333,65.11666667
427,Before,40.09,64.12333333
428,Before,40.07,63.38
429,Before,40.14,64.94
430,Before,40.17666667,66.3
431,Before,40.18333333,66.93
432,Before,40.17333333,66.69333333
433,Before,40.18666667,66.89
434,Before,40.15666667,66.02
435,Before,40.12,65.04333333
436,Before,40.07333333,64.05666667
437,Before,40.06666667,63.41
438,Before,40.14,65.57
439,Before,40.14666667,65.92666667
440,Before,40.16666667,66.36
441,Before,40.19666667,67.10666667
442,Before,40.15333333,66.20666667
443,Before,40.12,65.16333333
444,Before,40.06666667,64.16
445,Before,40.02,63.2
446,Before,39.97,62.26
447,Before,40.01333333,62.69666667
448,Before,40.08,64.86
449,Before,40.1,65.61
450,Before,40.10333333,65.92
451,Before,40.12,66.37333333
452,Before,40.14666667,67.00666667
453,Before,40.11,66.12666667
454,Before,40.13,66.21
455,Before,40.08666667,65.29333333
456,Before,40.04666667,64.31333333
457,Before,40,63.33666667
458,Before,39.95,62.37333333
459,Before,39.90666667,61.48
460,Before,39.86,60.58
461,Before,39.84333333,59.85666667
462,Before,39.91666667,61.75333333
463,Before,39.97333333,63.36
464,Before,40.01,64.53333333
465,Before,40.02666667,64.85333333
466,Before,40.05,65.41333333
467,Before,40.08,66.19
468,Before,40.10666667,66.76333333
469,Before,40.10333333,66.77333333
470,Before,40.11,66.69333333
471,Before,40.10666667,66.75333333
472,Before,40.09666667,66.28666667
473,Before,40.11333333,66.40666667
474,Before,40.12666667,66.71666667
475,Before,40.14333333,66.87333333
476,Before,40.11666667,66.33666667
477,Before,40.12,66.27333333
478,Before,40.12,66.2
479,Before,40.11666667,65.86
480,Before,40.14,66.19
481,Before,40.16,66.46333333
482,Before,40.15,66.20333333
483,Before,40.15666667,66.26666667
484,Before,40.18,66.69333333
485,Before,40.14,65.90666667
486,Before,40.15,66.07
487,Before,40.15333333,65.94666667
488,Before,40.17,66.37333333
489,Before,40.16,66.13666667
490,Before,40.18666667,66.65666667
491,Before,40.18333333,66.29333333
492,Before,40.2,66.68666667
493,Before,40.2,66.55333333
494,Before,40.20666667,66.45
495,Before,40.21666667,66.64666667
496,Before,40.23,66.72333333
497,Before,40.23333333,66.64
498,Before,40.23,66.50666667
499,Before,40.22333333,66.20666667
500,Before,40.22333333,65.77333333
501,Before,40.21,65.24333333
502,Before,40.2,64.83666667
503,Before,40.19333333,64.47333333
504,Before,40.19,64.27333333
505,Before,40.22666667,65.84666667
506,Before,40.25,66.67666667
507,Before,40.26333333,67.48333333
508,Before,40.29666667,68.86666667
509,Before,40.31333333,70.05333333
510,Before,40.33666667,71.06333333
511,Before,40.34,71.88
512,Before,40.30666667,71.60666667
513,Before,40.28666667,72.01666667
514,Before,40.28666667,72.51666667
515,Before,40.23666667,72.11
516,Before,40.21,72.29333333
517,Before,40.20333333,72.51
518,Before,40.16333333,71.98666667
519,Before,40.16333333,71.81666667
520,Before,40.15666667,71.74666667
521,Before,40.15333333,71.51666667
522,Before,40.16666667,71.20333333
523,Before,40.16,70.74
524,Before,40.13666667,70.26333333
525,Before,40.13,69.70666667
526,Before,40.13333333,69.21333333
527,Before,40.12333333,68.99
528,Before,40.13,68.76
529,Before,40.10333333,68.16333333
530,Before,40.06666667,67.58666667
531,Before,40.04,67.12333333
532,Before,40.04666667,66.79666667
533,Before,40.02666667,66.44
534,Before,40.01666667,66.12
535,Before,40.01,65.89333333
536,Before,40.01333333,65.75
537,Before,40.03,65.78333333
538,Before,40.04333333,65.80666667
539,Before,40.06333333,65.94333333
540,Before,40.08,66.31666667
541,Before,40.14666667,67.97666667
542,Before,40.22333333,70.19666667
543,Before,40.27666667,72.21666667
544,Before,40.28,72.33666667
545,Before,40.25,72.04333333
546,Before,40.23,71.71
547,Before,40.27666667,72.68333333
548,Before,40.27333333,72.67333333
549,Before,40.29,73.33
550,Before,40.28333333,73.51333333
551,Before,40.24,73.35
552,Before,40.20333333,73.14666667
553,Before,40.15333333,72.98
554,Before,40.11,72.81333333
555,Before,40.09,72.63
556,Before,40.06666667,72.44666667
557,Before,40.04333333,72.27666667
558,Before,40.02333333,72.13333333
559,Before,40.01333333,71.96333333
560,Before,40.01,71.79333333
561,Before,40.01333333,71.60333333
562,Before,40.00333333,71.46
563,Before,39.99666667,71.32
564,Before,39.99666667,71.17
565,Before,39.99,71.04
566,Before,39.99,70.89
567,Before,39.99,70.79
568,Before,39.98,70.67
569,Before,39.97666667,70.55
570,Before,39.98333333,70.43
571,Before,39.97666667,70.33666667
572,Before,39.97333333,70.22333333
573,Before,39.96666667,70.10333333
574,Before,39.98,69.98333333
575,Before,39.97,69.91333333
576,Before,39.97666667,69.80333333
577,Before,39.97,69.71
578,Before,39.96666667,69.61
579,Before,39.97666667,69.49
580,Before,39.96333333,69.43666667
581,Before,39.96,69.36666667
582,Before,39.96666667,69.25666667
583,Before,39.97,69.15666667
584,Before,39.97,69.08333333
585,Before,39.96666667,68.98
586,Before,39.97666667,68.89333333
587,Before,39.97,68.83
588,Before,39.97333333,68.72
589,Before,39.97333333,68.65
590,Before,39.97333333,68.56
591,Before,39.97,68.47666667
592,Before,39.97666667,68.39666667
593,Before,39.98333333,68.29666667
594,Before,39.98666667,68.19333333
595,Before,40.00666667,68.07666667
596,Before,40.01,67.96333333
597,Before,40.01666667,67.87333333
598,Before,40.02,67.79333333
599,Before,40.02333333,67.69333333
600,Before,40.02333333,67.62
601,Before,40.02666667,67.5
602,Before,40.02666667,67.40666667
603,Before,40.03666667,67.34333333
604,Before,40.04666667,67.21666667
605,Before,40.04333333,67.14333333
606,Before,40.05333333,67.01
607,Before,40.04666667,66.82666667
608,Before,40.03,66.08
609,Before,40.00333333,65.23333333
610,Before,40.05333333,65.26
611,Before,40.10666667,66.35
612,Before,40.10666667,66.14666667
613,Before,40.14333333,66.82
614,Before,40.13666667,66.75666667
615,Before,40.17666667,67.64666667
616,Before,40.20666667,68.52666667
617,Before,40.23333333,69.25333333
618,Before,40.25,69.86333333
619,Before,40.27,70.37333333
620,Before,40.29,70.73333333
621,Before,40.29666667,71.05333333
622,Before,40.30666667,71.23666667
623,Before,40.32,71.3
624,Before,40.30333333,71.39666667
625,Before,40.3,71.08333333
626,Before,40.22666667,69.91666667
627,Before,40.16666667,68.69
628,Before,40.10666667,67.52
629,Before,40.04666667,66.39666667
630,Before,40.03,65.58666667
631,Before,40.05,65.50666667
632,Before,40.06,65.55333333
633,Before,40.07,65.55333333
634,Before,40.07666667,65.50333333
635,Before,40.07,65.36333333
636,Before,40.07333333,65.2
637,Before,40.07333333,64.96333333
638,Before,40.06666667,64.62
639,Before,40.06333333,64.30333333
640,Before,40.04,63.88333333
641,Before,40.03333333,63.42333333
642,Before,40.02,62.91
643,Before,39.99666667,62.34
644,Before,39.98333333,61.73666667
645,Before,39.96,61.08666667
646,Before,39.95,60.43666667
647,Before,39.91666667,59.75666667
648,Before,39.9,59.05333333
649,Before,39.87,58.38333333
650,Before,39.84666667,57.79333333
651,Before,39.82,57.28333333
652,Before,39.79333333,56.80333333
653,Before,39.79,56.5
654,Before,39.79666667,56.48
655,Before,39.86,58.49666667
656,Before,39.92,60.69666667
657,Before,39.96666667,62.67
658,Before,40.00333333,64.43333333
659,Before,40.00666667,64.43333333
660,Before,40.04333333,65.70333333
661,Before,40.03666667,65.61666667
662,Before,40.06333333,66.54666667
663,Before,40.05,66.46666667
664,Before,40.06333333,66.79666667
665,Before,40.07,66.61333333
666,Before,40.04,66.20666667
667,Before,40.06,66.37666667
668,Before,40.06666667,66.62333333
669,Before,40.04,66.23666667
670,Before,40.06666667,66.35666667
671,Before,40.06666667,66.60333333
672,Before,40.06,66.21
673,Before,40.07333333,66.82
674,Before,40.06666667,66.34666667
675,Before,40.08333333,66.92333333
676,Before,40.06333333,66.42666667
677,Before,40.06666667,66.33666667
678,Before,40.07333333,66.15
679,Before,40.08666667,66.29666667
680,Before,40.06,65.88
681,Before,40.08666667,66.17333333
682,Before,40.09,66.34666667
683,Before,40.09666667,66.42
684,Before,40.10333333,66.37
685,Before,40.10666667,66.28666667
686,Before,40.10666667,66.12666667
687,Before,40.09666667,65.87666667
688,Before,40.09666667,65.50333333
689,Before,40.09666667,65.09333333
690,Before,40.08,64.62333333
691,Before,40.07333333,64.02333333
692,Before,40.07,63.41
693,Before,40.04,62.76333333
694,Before,40.03,62.13
695,Before,40.00666667,61.46333333
696,Before,40,60.96666667
697,Before,40,60.93
698,Before,40.05,62.81
699,Before,40.07666667,63.78666667
700,Before,40.08333333,64.68333333
701,Before,40.10666667,65.6
702,Before,40.11666667,66.02666667
703,Before,40.10666667,66.12666667
704,Before,40.12333333,66.96333333
705,Before,40.11333333,66.68333333
706,Before,40.1,66.13666667
707,Before,40.11666667,66.31333333
708,Before,40.11666667,66.53666667
709,Before,40.11333333,66.32333333
710,Before,40.10333333,66.19666667
711,Before,40.09666667,66.07
712,Before,40.11,66.31
713,Before,40.12,66.46666667
714,Before,40.10666667,66.28666667
715,Before,40.12333333,66.71666667
716,Before,40.12333333,66.61
717,Before,40.11666667,66.70333333
718,Before,40.10666667,66.17666667
719,Before,40.12666667,66.52666667
720,Before,40.09333333,65.97666667
721,Before,40.11666667,66.19666667
722,Before,40.11666667,66.43666667
723,Before,40.12,66.61
724,Before,40.11666667,66.68333333
725,Before,40.11666667,66.58666667
726,Before,40.11,66.44666667
727,Before,40.11333333,66.16666667
728,Before,40.10666667,65.79666667
729,Before,40.09,65.35
730,Before,40.08,64.79666667
731,Before,40.07,64.23333333
732,Before,40.05333333,63.65666667
733,Before,40.04666667,63.11
734,Before,40.04,62.97666667
735,Before,40.08333333,64.71333333
736,Before,40.1,65.71
737,Before,40.12,66.43666667
738,Before,40.11,66.48666667
739,Before,40.12666667,66.61666667
740,Before,40.07666667,65.71666667
741,Before,40.03,64.61333333
742,Before,39.96333333,63.52
743,Before,39.90666667,62.45
744,Before,39.85666667,61.43666667
745,Before,39.81333333,60.42666667
746,Before,39.76,59.48
747,Before,39.73666667,58.55333333
748,Before,39.79333333,59.43
749,Before,39.87,61.85333333
750,Before,39.93,63.38666667
751,Before,39.96,64.15333333
752,Before,39.98666667,65.12333333
753,Before,40.02666667,66.12
754,Before,40.02666667,66.11
755,Before,40.06333333,66.53
756,Before,40.03333333,65.38
757,Before,39.99666667,64.17
758,Before,39.93,63.03
759,Before,39.93,62.23
760,Before,40.00666667,64.01666667
761,Before,40.03666667,64.95333333
762,Before,40.07333333,65.76
763,Before,40.06333333,65.58333333
764,Before,40.04,64.46666667
765,Before,39.98,63.32
766,Before,39.93666667,62.21
767,Before,39.90666667,61.08666667
768,Before,39.86,60.12333333
769,Before,39.86333333,59.52666667
770,Before,39.94666667,61.79333333
771,Before,40,63.38
772,Before,40.03666667,64.26666667
773,Before,40.05333333,64.51333333
774,Before,40.1,65.66
775,Before,40.06333333,64.64666667
776,Before,40.01333333,63.52333333
777,Before,39.98,62.41
778,Before,39.93333333,61.32666667
779,Before,39.9,60.27666667
780,Before,39.86,59.30333333
781,Before,39.82333333,58.36333333
782,Before,39.85,58.39
783,Before,39.93666667,60.76333333
784,Before,40.01,62.91
785,Before,40.01666667,63.25333333
786,Before,40.08333333,64.89333333
787,Before,40.10333333,65.20333333
788,Before,40.12666667,65.60333333
789,Before,40.14666667,66.09
790,Before,40.15666667,66.06
791,Before,40.21,66.98666667
792,Before,40.21666667,66.54666667
793,Before,40.21333333,66.24666667
794,Before,40.20333333,65.61333333
795,Before,40.24,66.29
796,Before,40.23666667,65.93
797,Before,40.26,66.17
798,Before,40.23666667,65.41333333
799,Before,40.27333333,66.15
800,Before,40.29333333,66.93666667
801,Before,40.3,67.52333333
802,Before,40.31666667,67.97333333
803,Before,40.32666667,68.3
804,Before,40.32666667,68.48666667
805,Before,40.32333333,68.56
806,Before,40.34,68.52
807,Before,40.33666667,68.31666667
808,Before,40.32,67.95333333
809,Before,40.32666667,67.54666667
810,Before,40.31333333,67.01333333
811,Before,40.28333333,66.37
812,Before,40.27,65.61333333
813,Before,40.24666667,65.05333333
814,Before,40.24666667,64.83333333
815,Before,40.26666667,65.18
816,Before,40.25333333,65.10333333
817,Before,40.24,64.52333333
818,Before,40.22666667,64.23666667
819,Before,40.24333333,64.79333333
820,Before,40.23,64.77
821,Before,40.2,64.33333333
822,Before,40.25,65.49666667
823,Before,40.27,66.83333333
824,Before,40.29333333,68.02333333
825,Before,40.31333333,69.11333333
826,Before,40.32666667,69.89333333
827,Before,40.33666667,70.57
828,Before,40.33666667,71.15333333
829,Before,40.31666667,71.60666667
830,Before,40.29,71.42333333
831,Before,40.23333333,70.72333333
832,Before,40.19333333,70.60333333
833,Before,40.19,70.39333333
834,Before,40.15333333,70.13333333
835,Before,40.14,69.71333333
836,Before,40.11333333,69.22
837,Before,40.08,68.63666667
838,Before,40.06,67.94
839,Before,40.03666667,67.18333333
840,Before,40.02,66.34666667
841,Before,39.99333333,65.72666667
842,Before,39.97666667,65.35
843,Before,39.98,65.22666667
844,Before,39.96,64.60333333
845,Before,39.91666667,63.58333333
846,Before,39.88,62.71
847,Before,39.84,61.79666667
848,Before,39.82666667,61.09666667
849,Before,39.81333333,60.54333333
850,Before,39.83,61
851,Before,39.88,62.51
852,Before,39.91333333,63.92666667
853,Before,39.93333333,65.15666667
854,Before,39.95333333,65.79
855,Before,39.94666667,65.90333333
856,Before,39.97,66.78333333
857,Before,39.95333333,66.47333333
858,Before,39.98333333,67.20333333
859,Before,40.00333333,68.00333333
860,Before,40.04,68.61
861,Before,40.05,69.2
862,Before,40.06666667,69.67666667
863,Before,40.08666667,70.03333333
864,Before,40.08666667,70.36333333
865,Before,40.10333333,70.58
866,Before,40.11,70.7
867,Before,40.12,70.71333333
868,Before,40.13333333,70.65333333
869,Before,40.13666667,70.62333333
870,Before,40.14,70.43333333
871,Before,40.14333333,70.23333333
872,Before,40.13333333,69.99333333
873,Before,40.15666667,69.64
874,Before,40.14333333,69.29666667
875,Before,40.13,68.88
876,Before,40.13666667,68.42333333
877,Before,40.13,67.84
878,Before,40.13666667,68.11666667
879,Before,40.13,67.53333333
880,After,32.49666667,69.06666667
881,After,32.83666667,68.08666667
882,After,33.20333333,66.90666667
883,After,33.6,65.57333333
884,After,34,64.19666667
885,After,34.40333333,62.74333333
886,After,34.79666667,61.33666667
887,After,35.22,59.82333333
888,After,35.59333333,58.65333333
889,After,36.00666667,57.66333333
890,After,36.44333333,58.93666667
891,After,36.92333333,60.69
892,After,37.37333333,62.10666667
893,After,37.79333333,63.00666667
894,After,38.17666667,62.61
895,After,38.51666667,64.01666667
896,After,38.79,65.70666667
897,After,38.98333333,67.33333333
898,After,39.11,68.88666667
899,After,39.15666667,68.80333333
